Orthogroup	F_distichus_pep_CA	F_serratus_pep_CA	PUBLIC_Ectocarpus-sp7_proteins
OG0017173		ser_TRINITY_DN48498_c0_g4.p1	
OG0017174		ser_TRINITY_DN48505_c0_g2.p4	
OG0017175		ser_TRINITY_DN48525_c0_g1.p4	
OG0017176		ser_TRINITY_DN48570_c0_g1.p1	
OG0017177		ser_TRINITY_DN48579_c0_g1.p2	
OG0017178		ser_TRINITY_DN48586_c0_g1.p3	
OG0017179		ser_TRINITY_DN485_c0_g1.p1	
OG0017180		ser_TRINITY_DN48632_c0_g2.p4	
OG0017181		ser_TRINITY_DN48746_c0_g1.p1	
OG0017182		ser_TRINITY_DN48756_c0_g1.p1	
OG0017183		ser_TRINITY_DN4886_c0_g1.p2	
OG0017184		ser_TRINITY_DN4889_c0_g2.p2	
OG0017185		ser_TRINITY_DN488_c0_g1.p2	
OG0017186		ser_TRINITY_DN48935_c0_g1.p3	
OG0017187		ser_TRINITY_DN48961_c0_g1.p2	
OG0017188		ser_TRINITY_DN489_c0_g1.p2	
OG0017189		ser_TRINITY_DN49014_c0_g1.p1	
OG0017190		ser_TRINITY_DN4907_c0_g1.p1	
OG0017191		ser_TRINITY_DN49091_c0_g1.p1	
OG0017192		ser_TRINITY_DN4917_c0_g1.p2	
OG0017193		ser_TRINITY_DN4918_c0_g3.p2	
OG0017194		ser_TRINITY_DN49208_c0_g1.p4	
OG0017195		ser_TRINITY_DN49236_c0_g1.p2	
OG0017196		ser_TRINITY_DN4923_c0_g1.p2	
OG0017197		ser_TRINITY_DN4935_c0_g2.p2	
OG0017198		ser_TRINITY_DN49389_c0_g1.p1	
OG0017199		ser_TRINITY_DN49402_c0_g1.p3	
OG0017200		ser_TRINITY_DN4944_c1_g1.p2	
OG0017201		ser_TRINITY_DN4944_c1_g1.p10	
OG0017202		ser_TRINITY_DN49486_c0_g1.p1	
OG0017203		ser_TRINITY_DN4951_c0_g3.p1	
OG0017204		ser_TRINITY_DN4951_c0_g4.p1	
OG0017205		ser_TRINITY_DN4957_c0_g1.p1	
OG0017206		ser_TRINITY_DN49623_c0_g2.p2	
OG0017207		ser_TRINITY_DN49645_c0_g1.p4	
OG0017208		ser_TRINITY_DN4964_c0_g1.p2	
OG0017209		ser_TRINITY_DN49658_c0_g1.p3	
OG0017210		ser_TRINITY_DN4965_c0_g1.p2	
OG0017211		ser_TRINITY_DN49675_c0_g1.p2	
OG0017212		ser_TRINITY_DN496_c0_g1.p2	
OG0017213		ser_TRINITY_DN4970_c0_g1.p3	
OG0017214		ser_TRINITY_DN4979_c0_g2.p1	
OG0017215		ser_TRINITY_DN4989_c0_g2.p1	
OG0017216		ser_TRINITY_DN4997_c0_g2.p2	
OG0017217		ser_TRINITY_DN49992_c0_g1.p1	
OG0017218		ser_TRINITY_DN4_c2_g1.p1	
OG0017219		ser_TRINITY_DN50017_c0_g1.p3	
OG0017220		ser_TRINITY_DN50036_c0_g1.p1	
OG0017221		ser_TRINITY_DN50046_c0_g1.p3	
OG0017222		ser_TRINITY_DN5005_c0_g1.p1	
OG0017223		ser_TRINITY_DN50073_c0_g1.p3	
OG0017224		ser_TRINITY_DN50150_c0_g1.p1	
OG0017225		ser_TRINITY_DN50181_c0_g1.p4	
OG0017226		ser_TRINITY_DN50190_c0_g1.p2	
OG0017227		ser_TRINITY_DN5019_c0_g1.p2	
OG0017228		ser_TRINITY_DN5021_c0_g1.p1	
OG0017229		ser_TRINITY_DN50233_c0_g1.p2	
OG0017230		ser_TRINITY_DN50258_c0_g1.p3	
OG0017231		ser_TRINITY_DN50264_c0_g1.p3	
OG0017232		ser_TRINITY_DN5027_c0_g2.p1	
OG0017233		ser_TRINITY_DN50284_c0_g3.p4	
OG0017234		ser_TRINITY_DN50287_c0_g3.p2	
OG0017235		ser_TRINITY_DN502_c3_g2.p1	
OG0017236		ser_TRINITY_DN5038_c0_g1.p2	
OG0017237		ser_TRINITY_DN50468_c0_g3.p2	
OG0017238		ser_TRINITY_DN50488_c0_g1.p3	
OG0017239		ser_TRINITY_DN50521_c0_g1.p1	
OG0017240		ser_TRINITY_DN5054_c0_g2.p2	
OG0017241		ser_TRINITY_DN50563_c0_g1.p1	
OG0017242		ser_TRINITY_DN5056_c3_g1.p3	
OG0017243		ser_TRINITY_DN5073_c1_g1.p3	
OG0017244		ser_TRINITY_DN5073_c1_g3.p2	
OG0017245		ser_TRINITY_DN5075_c0_g1.p2	
OG0017246		ser_TRINITY_DN5081_c0_g1.p3	
OG0017247		ser_TRINITY_DN50922_c0_g2.p1	
OG0017248		ser_TRINITY_DN50949_c0_g1.p1	
OG0017249		ser_TRINITY_DN5095_c1_g1.p2	
OG0017250		ser_TRINITY_DN509_c0_g1.p2	
OG0017251		ser_TRINITY_DN5101_c0_g3.p1	
OG0017252		ser_TRINITY_DN51071_c0_g1.p3	
OG0017253		ser_TRINITY_DN5108_c0_g1.p2	
OG0017254		ser_TRINITY_DN5109_c0_g1.p4	
OG0017255		ser_TRINITY_DN51163_c0_g1.p1	
OG0017256		ser_TRINITY_DN51182_c0_g1.p1	
OG0017257		ser_TRINITY_DN511_c0_g1.p2	
OG0017258		ser_TRINITY_DN51223_c0_g1.p3	
OG0017259		ser_TRINITY_DN51227_c0_g1.p2	
OG0017260		ser_TRINITY_DN51230_c0_g1.p3	
OG0017261		ser_TRINITY_DN51273_c0_g1.p2	
OG0017262		ser_TRINITY_DN51324_c0_g1.p3	
OG0017263		ser_TRINITY_DN5133_c0_g1.p2	
OG0017264		ser_TRINITY_DN51398_c0_g1.p1	
OG0017265		ser_TRINITY_DN513_c0_g1.p3	
OG0017266		ser_TRINITY_DN51441_c0_g1.p3	
OG0017267		ser_TRINITY_DN51458_c0_g1.p1	
OG0017268		ser_TRINITY_DN51492_c0_g1.p2	
OG0017269		ser_TRINITY_DN51506_c0_g2.p3	
OG0017270		ser_TRINITY_DN51512_c0_g1.p2	
OG0017271		ser_TRINITY_DN51517_c0_g3.p2	
OG0017272		ser_TRINITY_DN51520_c0_g1.p2	
OG0017273		ser_TRINITY_DN5152_c0_g1.p2	
OG0017274		ser_TRINITY_DN51534_c0_g2.p1	
OG0017275		ser_TRINITY_DN51550_c1_g2.p2	
OG0017276		ser_TRINITY_DN51555_c0_g1.p4	
OG0017277		ser_TRINITY_DN51584_c0_g1.p2	
OG0017278		ser_TRINITY_DN5159_c0_g1.p2	
OG0017279		ser_TRINITY_DN515_c0_g1.p1	
OG0017280		ser_TRINITY_DN5160_c0_g1.p1	
OG0017281		ser_TRINITY_DN5160_c0_g3.p3	
OG0017282		ser_TRINITY_DN51610_c0_g1.p2	
OG0017283		ser_TRINITY_DN51626_c0_g2.p3	
OG0017284		ser_TRINITY_DN51633_c0_g1.p3	
OG0017285		ser_TRINITY_DN5166_c0_g1.p1	
OG0017286		ser_TRINITY_DN5166_c0_g3.p2	
OG0017287		ser_TRINITY_DN51680_c0_g1.p4	
OG0017288		ser_TRINITY_DN5168_c0_g1.p2	
OG0017289		ser_TRINITY_DN51695_c0_g1.p1	
OG0017290		ser_TRINITY_DN51696_c0_g1.p3	
OG0017291		ser_TRINITY_DN51697_c0_g1.p2	
OG0017292		ser_TRINITY_DN51722_c0_g1.p1	
OG0017293		ser_TRINITY_DN51743_c0_g1.p2	
OG0017294		ser_TRINITY_DN5174_c0_g1.p1	
OG0017295		ser_TRINITY_DN51788_c0_g1.p2	
OG0017296		ser_TRINITY_DN51817_c0_g1.p1	
OG0017297		ser_TRINITY_DN51842_c0_g1.p1	
OG0017298		ser_TRINITY_DN5186_c0_g1.p2	
OG0017299		ser_TRINITY_DN51882_c0_g1.p1	
OG0017300		ser_TRINITY_DN51886_c0_g1.p2	
OG0017301		ser_TRINITY_DN51894_c0_g1.p3	
OG0017302		ser_TRINITY_DN51912_c0_g1.p3	
OG0017303		ser_TRINITY_DN5193_c0_g1.p3	
OG0017304		ser_TRINITY_DN5193_c0_g2.p10	
OG0017305		ser_TRINITY_DN5193_c0_g2.p11	
OG0017306		ser_TRINITY_DN5193_c0_g2.p12	
OG0017307		ser_TRINITY_DN5193_c0_g2.p13	
OG0017308		ser_TRINITY_DN5193_c0_g2.p17	
OG0017309		ser_TRINITY_DN5193_c0_g2.p18	
OG0017310		ser_TRINITY_DN5193_c0_g2.p22	
OG0017311		ser_TRINITY_DN5193_c0_g2.p33	
OG0017312		ser_TRINITY_DN5193_c0_g2.p35	
OG0017313		ser_TRINITY_DN5193_c0_g5.p2	
OG0017314		ser_TRINITY_DN5193_c1_g1.p5	
OG0017315		ser_TRINITY_DN51978_c0_g2.p2	
OG0017316		ser_TRINITY_DN51983_c0_g1.p2	
OG0017317		ser_TRINITY_DN51985_c0_g1.p2	
OG0017318		ser_TRINITY_DN51987_c0_g1.p3	
OG0017319		ser_TRINITY_DN52026_c0_g1.p2	
OG0017320		ser_TRINITY_DN5202_c1_g3.p2	
OG0017321		ser_TRINITY_DN5203_c0_g1.p2	
OG0017322		ser_TRINITY_DN52051_c0_g1.p1	
OG0017323		ser_TRINITY_DN52054_c0_g1.p2	
OG0017324		ser_TRINITY_DN52063_c0_g1.p2	
OG0017325		ser_TRINITY_DN52068_c0_g2.p1	
OG0017326		ser_TRINITY_DN52088_c0_g1.p1	
OG0017327		ser_TRINITY_DN52108_c0_g1.p1	
OG0017328		ser_TRINITY_DN52110_c0_g2.p1	
OG0017329		ser_TRINITY_DN52111_c0_g1.p2	
OG0017330		ser_TRINITY_DN52114_c0_g1.p2	
OG0017331		ser_TRINITY_DN52137_c0_g1.p2	
OG0017332		ser_TRINITY_DN52157_c0_g1.p5	
OG0017333		ser_TRINITY_DN52162_c0_g2.p1	
OG0017334		ser_TRINITY_DN5216_c0_g1.p1	
OG0017335		ser_TRINITY_DN52202_c0_g1.p2	
OG0017336		ser_TRINITY_DN5223_c0_g1.p1	
OG0017337		ser_TRINITY_DN52250_c0_g2.p3	
OG0017338		ser_TRINITY_DN5227_c0_g2.p2	
OG0017339		ser_TRINITY_DN52297_c0_g2.p2	
OG0017340		ser_TRINITY_DN52310_c0_g1.p2	
OG0017341		ser_TRINITY_DN52380_c0_g1.p3	
OG0017342		ser_TRINITY_DN52396_c0_g1.p2	
OG0017343		ser_TRINITY_DN523_c0_g2.p2	
OG0017344		ser_TRINITY_DN52404_c0_g1.p1	
OG0017345		ser_TRINITY_DN52516_c0_g1.p2	
OG0017346		ser_TRINITY_DN5251_c0_g1.p2	
OG0017347		ser_TRINITY_DN52555_c0_g1.p1	
OG0017348		ser_TRINITY_DN52586_c0_g1.p1	
OG0017349		ser_TRINITY_DN5271_c0_g1.p1	
OG0017350		ser_TRINITY_DN5278_c0_g2.p2	
OG0017351		ser_TRINITY_DN527_c0_g1.p1	
OG0017352		ser_TRINITY_DN527_c0_g2.p1	
OG0017353		ser_TRINITY_DN52814_c0_g1.p2	
OG0017354		ser_TRINITY_DN5281_c0_g2.p1	
OG0017355		ser_TRINITY_DN5284_c0_g1.p2	
OG0017356		ser_TRINITY_DN528_c0_g1.p2	
OG0017357		ser_TRINITY_DN528_c0_g2.p3	
OG0017358		ser_TRINITY_DN528_c1_g1.p2	
OG0017359		ser_TRINITY_DN528_c1_g2.p2	
OG0017360		ser_TRINITY_DN528_c2_g2.p3	
OG0017361		ser_TRINITY_DN5291_c1_g1.p1	
OG0017362		ser_TRINITY_DN52920_c0_g1.p2	
OG0017363		ser_TRINITY_DN5292_c0_g5.p1	
OG0017364		ser_TRINITY_DN52945_c0_g1.p2	
OG0017365		ser_TRINITY_DN52959_c0_g1.p2	
OG0017366		ser_TRINITY_DN53009_c0_g1.p1	
OG0017367		ser_TRINITY_DN5306_c0_g4.p1	
OG0017368		ser_TRINITY_DN53075_c0_g1.p2	
OG0017369		ser_TRINITY_DN5307_c1_g1.p1	
OG0017370		ser_TRINITY_DN53080_c0_g1.p1	
OG0017371		ser_TRINITY_DN53089_c0_g1.p2	
OG0017372		ser_TRINITY_DN53114_c0_g1.p2	
OG0017373		ser_TRINITY_DN53124_c0_g1.p2	
OG0017374		ser_TRINITY_DN53176_c0_g1.p2	
OG0017375		ser_TRINITY_DN53178_c0_g1.p4	
OG0017376		ser_TRINITY_DN53178_c0_g2.p1	
OG0017377		ser_TRINITY_DN53207_c0_g1.p2	
OG0017378		ser_TRINITY_DN5328_c0_g1.p2	
OG0017379		ser_TRINITY_DN53347_c0_g1.p3	
OG0017380		ser_TRINITY_DN53352_c0_g2.p3	
OG0017381		ser_TRINITY_DN53376_c0_g1.p3	
OG0017382		ser_TRINITY_DN5337_c0_g1.p2	
OG0017383		ser_TRINITY_DN5337_c1_g1.p1	
OG0017384		ser_TRINITY_DN5338_c0_g3.p3	
OG0017385		ser_TRINITY_DN53390_c0_g3.p2	
OG0017386		ser_TRINITY_DN533_c0_g1.p2	
OG0017387		ser_TRINITY_DN5340_c0_g2.p2	
OG0017388		ser_TRINITY_DN5342_c0_g1.p10	
OG0017389		ser_TRINITY_DN5342_c0_g1.p12	
OG0017390		ser_TRINITY_DN5342_c0_g1.p13	
OG0017391		ser_TRINITY_DN5342_c0_g1.p14	
OG0017392		ser_TRINITY_DN53441_c0_g1.p2	
OG0017393		ser_TRINITY_DN5345_c0_g1.p2	
OG0017394		ser_TRINITY_DN53490_c0_g2.p1	
OG0017395		ser_TRINITY_DN53497_c0_g1.p4	
OG0017396		ser_TRINITY_DN53507_c0_g1.p2	
OG0017397		ser_TRINITY_DN5353_c0_g1.p3	
OG0017398		ser_TRINITY_DN5353_c0_g3.p2	
OG0017399		ser_TRINITY_DN5354_c0_g1.p1	
OG0017400		ser_TRINITY_DN53600_c0_g1.p1	
OG0017401		ser_TRINITY_DN5366_c0_g1.p2	
OG0017402		ser_TRINITY_DN53672_c1_g4.p1	
OG0017403		ser_TRINITY_DN53676_c0_g2.p1	
OG0017404		ser_TRINITY_DN53687_c0_g1.p4	
OG0017405		ser_TRINITY_DN536_c0_g1.p2	
OG0017406		ser_TRINITY_DN5371_c0_g2.p1	
OG0017407		ser_TRINITY_DN5375_c0_g1.p1	
OG0017408		ser_TRINITY_DN53765_c0_g1.p13	
OG0017409		ser_TRINITY_DN5378_c0_g1.p2	
OG0017410		ser_TRINITY_DN53808_c0_g2.p1	
OG0017411		ser_TRINITY_DN5382_c0_g2.p2	
OG0017412		ser_TRINITY_DN53833_c1_g1.p2	
OG0017413		ser_TRINITY_DN53850_c0_g1.p2	
OG0017414		ser_TRINITY_DN53851_c0_g1.p2	
OG0017415		ser_TRINITY_DN53858_c0_g1.p2	
OG0017416		ser_TRINITY_DN5388_c0_g1.p1	
OG0017417		ser_TRINITY_DN538_c0_g1.p2	
OG0017418		ser_TRINITY_DN5393_c0_g1.p2	
OG0017419		ser_TRINITY_DN53974_c0_g5.p2	
OG0017420		ser_TRINITY_DN53999_c0_g1.p1	
OG0017421		ser_TRINITY_DN539_c0_g3.p3	
OG0017422		ser_TRINITY_DN54102_c0_g2.p3	
OG0017423		ser_TRINITY_DN5414_c0_g1.p2	
OG0017424		ser_TRINITY_DN5415_c0_g1.p2	
OG0017425		ser_TRINITY_DN54197_c0_g1.p1	
OG0017426		ser_TRINITY_DN5419_c0_g1.p2	
OG0017427		ser_TRINITY_DN54240_c0_g2.p3	
OG0017428		ser_TRINITY_DN54327_c0_g1.p2	
OG0017429		ser_TRINITY_DN54379_c0_g1.p1	
OG0017430		ser_TRINITY_DN54397_c0_g1.p2	
OG0017431		ser_TRINITY_DN544_c0_g1.p3	
OG0017432		ser_TRINITY_DN5451_c0_g1.p2	
OG0017433		ser_TRINITY_DN5451_c0_g1.p10	
OG0017434		ser_TRINITY_DN5466_c0_g1.p2	
OG0017435		ser_TRINITY_DN5468_c0_g1.p2	
OG0017436		ser_TRINITY_DN5469_c0_g1.p3	
OG0017437		ser_TRINITY_DN5472_c0_g1.p2	
OG0017438		ser_TRINITY_DN5474_c0_g1.p2	
OG0017439		ser_TRINITY_DN5474_c0_g1.p10	
OG0017440		ser_TRINITY_DN54776_c0_g2.p2	
OG0017441		ser_TRINITY_DN54801_c0_g1.p1	
OG0017442		ser_TRINITY_DN5482_c0_g2.p4	
OG0017443		ser_TRINITY_DN5482_c0_g4.p2	
OG0017444		ser_TRINITY_DN54857_c0_g1.p3	
OG0017445		ser_TRINITY_DN5485_c0_g1.p2	
OG0017446		ser_TRINITY_DN5485_c0_g4.p2	
OG0017447		ser_TRINITY_DN54943_c0_g1.p2	
OG0017448		ser_TRINITY_DN54954_c0_g1.p2	
OG0017449		ser_TRINITY_DN54_c0_g2.p3	
OG0017450		ser_TRINITY_DN5509_c0_g1.p2	
OG0017451		ser_TRINITY_DN55110_c0_g1.p1	
OG0017452		ser_TRINITY_DN5511_c0_g1.p2	
OG0017453		ser_TRINITY_DN55125_c0_g1.p3	
OG0017454		ser_TRINITY_DN5513_c0_g2.p4	
OG0017455		ser_TRINITY_DN55185_c0_g1.p3	
OG0017456		ser_TRINITY_DN5525_c0_g1.p2	
OG0017457		ser_TRINITY_DN5526_c0_g1.p2	
OG0017458		ser_TRINITY_DN55290_c4_g1.p4	
OG0017459		ser_TRINITY_DN5537_c0_g2.p3	
OG0017460		ser_TRINITY_DN55390_c0_g2.p2	
OG0017461		ser_TRINITY_DN55456_c0_g3.p2	
OG0017462		ser_TRINITY_DN55537_c0_g1.p2	
OG0017463		ser_TRINITY_DN5558_c0_g1.p1	
OG0017464		ser_TRINITY_DN5566_c0_g1.p2	
OG0017465		ser_TRINITY_DN55674_c0_g1.p2	
OG0017466		ser_TRINITY_DN5567_c0_g1.p1	
OG0017467		ser_TRINITY_DN5569_c0_g2.p2	
OG0017468		ser_TRINITY_DN5571_c0_g1.p3	
OG0017469		ser_TRINITY_DN55725_c0_g1.p1	
OG0017470		ser_TRINITY_DN5572_c0_g1.p2	
OG0017471		ser_TRINITY_DN5572_c0_g3.p2	
OG0017472		ser_TRINITY_DN5576_c0_g1.p5	
OG0017473		ser_TRINITY_DN5590_c0_g1.p2	
OG0017474		ser_TRINITY_DN5594_c0_g1.p2	
OG0017475		ser_TRINITY_DN5594_c0_g4.p1	
OG0017476		ser_TRINITY_DN5600_c0_g2.p4	
OG0017477		ser_TRINITY_DN56010_c0_g1.p2	
OG0017478		ser_TRINITY_DN56029_c0_g1.p2	
OG0017479		ser_TRINITY_DN5603_c0_g1.p1	
OG0017480		ser_TRINITY_DN56054_c0_g1.p1	
OG0017481		ser_TRINITY_DN5607_c0_g5.p3	
OG0017482		ser_TRINITY_DN560_c0_g1.p10	
OG0017483		ser_TRINITY_DN560_c0_g1.p11	
OG0017484		ser_TRINITY_DN56102_c0_g2.p1	
OG0017485		ser_TRINITY_DN56138_c0_g1.p2	
OG0017486		ser_TRINITY_DN5613_c0_g3.p2	
OG0017487		ser_TRINITY_DN5617_c0_g1.p2	
OG0017488		ser_TRINITY_DN5618_c0_g1.p1	
OG0017489		ser_TRINITY_DN5622_c0_g1.p2	
OG0017490		ser_TRINITY_DN56251_c0_g1.p1	
OG0017491		ser_TRINITY_DN5628_c0_g1.p2	
OG0017492		ser_TRINITY_DN562_c0_g1.p1	
OG0017493		ser_TRINITY_DN56305_c0_g1.p1	
OG0017494		ser_TRINITY_DN5630_c0_g3.p2	
OG0017495		ser_TRINITY_DN56348_c0_g2.p3	
OG0017496		ser_TRINITY_DN5634_c0_g1.p1	
OG0017497		ser_TRINITY_DN56374_c0_g1.p1	
OG0017498		ser_TRINITY_DN56419_c0_g1.p1	
OG0017499		ser_TRINITY_DN5642_c0_g2.p1	
OG0017500		ser_TRINITY_DN5646_c0_g1.p2	
OG0017501		ser_TRINITY_DN5647_c2_g2.p2	
OG0017502		ser_TRINITY_DN5653_c0_g3.p2	
OG0017503		ser_TRINITY_DN56579_c0_g1.p2	
OG0017504		ser_TRINITY_DN56579_c0_g2.p2	
OG0017505		ser_TRINITY_DN5657_c0_g1.p1	
OG0017506		ser_TRINITY_DN56590_c0_g1.p1	
OG0017507		ser_TRINITY_DN5659_c0_g2.p3	
OG0017508		ser_TRINITY_DN56685_c0_g1.p1	
OG0017509		ser_TRINITY_DN5669_c0_g1.p2	
OG0017510		ser_TRINITY_DN5669_c0_g2.p2	
OG0017511		ser_TRINITY_DN5669_c3_g1.p2	
OG0017512		ser_TRINITY_DN566_c0_g1.p3	
OG0017513		ser_TRINITY_DN56816_c0_g1.p1	
OG0017514		ser_TRINITY_DN5688_c0_g4.p2	
OG0017515		ser_TRINITY_DN56947_c0_g1.p2	
OG0017516		ser_TRINITY_DN56973_c0_g1.p2	
OG0017517		ser_TRINITY_DN57020_c0_g1.p1	
OG0017518		ser_TRINITY_DN57023_c0_g1.p3	
OG0017519		ser_TRINITY_DN57067_c0_g1.p2	
OG0017520		ser_TRINITY_DN570_c0_g1.p1	
OG0017521		ser_TRINITY_DN57100_c0_g1.p1	
OG0017522		ser_TRINITY_DN57127_c0_g1.p1	
OG0017523		ser_TRINITY_DN57183_c0_g1.p1	
OG0017524		ser_TRINITY_DN571_c0_g1.p1	
OG0017525		ser_TRINITY_DN571_c2_g1.p8	
OG0017526		ser_TRINITY_DN571_c2_g4.p2	
OG0017527		ser_TRINITY_DN5723_c0_g5.p2	
OG0017528		ser_TRINITY_DN57288_c0_g1.p3	
OG0017529		ser_TRINITY_DN572_c0_g2.p3	
OG0017530		ser_TRINITY_DN57358_c1_g1.p1	
OG0017531		ser_TRINITY_DN5738_c0_g2.p2	
OG0017532		ser_TRINITY_DN57516_c0_g1.p1	
OG0017533		ser_TRINITY_DN57556_c0_g1.p2	
OG0017534		ser_TRINITY_DN57599_c0_g1.p4	
OG0017535		ser_TRINITY_DN57604_c0_g1.p2	
OG0017536		ser_TRINITY_DN57614_c0_g1.p5	
OG0017537		ser_TRINITY_DN5762_c0_g2.p2	
OG0017538		ser_TRINITY_DN5766_c2_g2.p3	
OG0017539		ser_TRINITY_DN57675_c0_g1.p3	
OG0017540		ser_TRINITY_DN57677_c0_g1.p2	
OG0017541		ser_TRINITY_DN57703_c0_g1.p2	
OG0017542		ser_TRINITY_DN5772_c0_g3.p2	
OG0017543		ser_TRINITY_DN57755_c0_g1.p2	
OG0017544		ser_TRINITY_DN57758_c0_g3.p4	
OG0017545		ser_TRINITY_DN5777_c0_g2.p1	
OG0017546		ser_TRINITY_DN57785_c0_g1.p3	
OG0017547		ser_TRINITY_DN57792_c0_g1.p2	
OG0017548		ser_TRINITY_DN5781_c0_g1.p3	
OG0017549		ser_TRINITY_DN57821_c0_g1.p3	
OG0017550		ser_TRINITY_DN5782_c0_g1.p4	
OG0017551		ser_TRINITY_DN5782_c0_g2.p3	
OG0017552		ser_TRINITY_DN5782_c0_g3.p2	
OG0017553		ser_TRINITY_DN5782_c0_g4.p5	
OG0017554		ser_TRINITY_DN57858_c1_g2.p2	
OG0017555		ser_TRINITY_DN5786_c0_g1.p2	
OG0017556		ser_TRINITY_DN57888_c0_g1.p2	
OG0017557		ser_TRINITY_DN57899_c0_g1.p5	
OG0017558		ser_TRINITY_DN5792_c2_g1.p2	
OG0017559		ser_TRINITY_DN57969_c0_g1.p4	
OG0017560		ser_TRINITY_DN57984_c0_g1.p1	
OG0017561		ser_TRINITY_DN57_c0_g1.p2	
OG0017562		ser_TRINITY_DN57_c0_g3.p3	
OG0017563		ser_TRINITY_DN58002_c0_g1.p2	
OG0017564		ser_TRINITY_DN58003_c0_g2.p1	
OG0017565		ser_TRINITY_DN58015_c0_g1.p2	
OG0017566		ser_TRINITY_DN5802_c0_g1.p2	
OG0017567		ser_TRINITY_DN5802_c0_g2.p1	
OG0017568		ser_TRINITY_DN5805_c0_g1.p1	
OG0017569		ser_TRINITY_DN58065_c0_g1.p3	
OG0017570		ser_TRINITY_DN5806_c0_g2.p2	
OG0017571		ser_TRINITY_DN5808_c0_g2.p3	
OG0017572		ser_TRINITY_DN58099_c0_g1.p3	
OG0017573		ser_TRINITY_DN5815_c0_g1.p1	
OG0017574		ser_TRINITY_DN58258_c0_g1.p1	
OG0017575		ser_TRINITY_DN5827_c0_g1.p2	
OG0017576		ser_TRINITY_DN5829_c0_g2.p2	
OG0017577		ser_TRINITY_DN5830_c0_g4.p3	
OG0017578		ser_TRINITY_DN5846_c0_g1.p3	
OG0017579		ser_TRINITY_DN584_c0_g1.p2	
OG0017580		ser_TRINITY_DN5851_c0_g3.p1	
OG0017581		ser_TRINITY_DN585_c0_g1.p1	
OG0017582		ser_TRINITY_DN58644_c1_g1.p1	
OG0017583		ser_TRINITY_DN5864_c0_g1.p2	
OG0017584		ser_TRINITY_DN586_c0_g1.p2	
OG0017585		ser_TRINITY_DN5877_c0_g4.p2	
OG0017586		ser_TRINITY_DN5886_c0_g1.p2	
OG0017587		ser_TRINITY_DN5887_c0_g2.p2	
OG0017588		ser_TRINITY_DN5893_c0_g2.p2	
OG0017589		ser_TRINITY_DN59070_c0_g1.p2	
OG0017590		ser_TRINITY_DN59098_c0_g1.p3	
OG0017591		ser_TRINITY_DN59102_c0_g1.p2	
OG0017592		ser_TRINITY_DN5910_c1_g2.p1	
OG0017593		ser_TRINITY_DN5917_c0_g1.p2	
OG0017594		ser_TRINITY_DN5917_c0_g2.p2	
OG0017595		ser_TRINITY_DN5921_c0_g2.p3	
OG0017596		ser_TRINITY_DN59240_c0_g2.p2	
OG0017597		ser_TRINITY_DN59244_c0_g1.p2	
OG0017598		ser_TRINITY_DN5926_c0_g1.p2	
OG0017599		ser_TRINITY_DN59283_c0_g1.p2	
OG0017600		ser_TRINITY_DN59341_c0_g1.p2	
OG0017601		ser_TRINITY_DN593_c0_g1.p2	
OG0017602		ser_TRINITY_DN59497_c0_g1.p3	
OG0017603		ser_TRINITY_DN59498_c0_g1.p2	
OG0017604		ser_TRINITY_DN594_c0_g3.p2	
OG0017605		ser_TRINITY_DN59577_c0_g1.p1	
OG0017606		ser_TRINITY_DN5957_c0_g2.p1	
OG0017607		ser_TRINITY_DN5959_c0_g1.p3	
OG0017608		ser_TRINITY_DN59631_c0_g1.p2	
OG0017609		ser_TRINITY_DN59631_c0_g1.p10	
OG0017610		ser_TRINITY_DN59656_c0_g1.p1	
OG0017611		ser_TRINITY_DN596_c0_g1.p2	
OG0017612		ser_TRINITY_DN5970_c1_g2.p4	
OG0017613		ser_TRINITY_DN5972_c0_g2.p2	
OG0017614		ser_TRINITY_DN59741_c0_g1.p1	
OG0017615		ser_TRINITY_DN59781_c0_g1.p7	
OG0017616		ser_TRINITY_DN5978_c0_g3.p2	
OG0017617		ser_TRINITY_DN5980_c0_g1.p2	
OG0017618		ser_TRINITY_DN5980_c0_g2.p2	
OG0017619		ser_TRINITY_DN5980_c1_g1.p3	
OG0017620		ser_TRINITY_DN59833_c0_g1.p1	
OG0017621		ser_TRINITY_DN59864_c0_g1.p1	
OG0017622		ser_TRINITY_DN59913_c0_g1.p2	
OG0017623		ser_TRINITY_DN59930_c0_g1.p2	
OG0017624		ser_TRINITY_DN5994_c0_g1.p2	
OG0017625		ser_TRINITY_DN60035_c0_g1.p4	
OG0017626		ser_TRINITY_DN60069_c0_g1.p2	
OG0017627		ser_TRINITY_DN6006_c0_g1.p2	
OG0017628		ser_TRINITY_DN6006_c0_g4.p10	
OG0017629		ser_TRINITY_DN6006_c0_g4.p11	
OG0017630		ser_TRINITY_DN6006_c0_g5.p2	
OG0017631		ser_TRINITY_DN6006_c0_g6.p2	
OG0017632		ser_TRINITY_DN60154_c0_g1.p1	
OG0017633		ser_TRINITY_DN60248_c0_g1.p4	
OG0017634		ser_TRINITY_DN6024_c0_g1.p1	
OG0017635		ser_TRINITY_DN6026_c0_g1.p2	
OG0017636		ser_TRINITY_DN6029_c0_g2.p2	
OG0017637		ser_TRINITY_DN602_c0_g1.p1	
OG0017638		ser_TRINITY_DN60326_c0_g1.p1	
