Orthogroup	F_distichus_pep_CA	F_serratus_pep_CA	PUBLIC_Ectocarpus-sp7_proteins
OG0005500	dis_TRINITY_DN15246_c0_g1.p2	ser_TRINITY_DN4323_c0_g1.p2	
OG0005501	dis_TRINITY_DN1524_c0_g1.p1		Ec-17_003100.1
OG0005502	dis_TRINITY_DN15258_c2_g3.p1		Ec-23_000870.1
OG0005503	dis_TRINITY_DN15271_c0_g1.p1		Ec-06_011000.1
OG0005504	dis_TRINITY_DN1527_c0_g4.p4	ser_TRINITY_DN15982_c0_g3.p4	
OG0005505	dis_TRINITY_DN152_c0_g1.p1		Ec-23_000830.1
OG0005506	dis_TRINITY_DN15313_c0_g1.p2	ser_TRINITY_DN8831_c0_g1.p2	
OG0005507	dis_TRINITY_DN15321_c0_g1.p1		Ec-28_003410.1
OG0005508	dis_TRINITY_DN15324_c0_g1.p2	ser_TRINITY_DN148258_c0_g3.p2	
OG0005509	dis_TRINITY_DN15329_c0_g1.p2	ser_TRINITY_DN17991_c0_g2.p3	
OG0005510	dis_TRINITY_DN15342_c0_g1.p1	ser_TRINITY_DN115139_c0_g1.p1	
OG0005511	dis_TRINITY_DN15345_c0_g1.p2	ser_TRINITY_DN7949_c0_g1.p3	
OG0005512	dis_TRINITY_DN15348_c0_g1.p1		Ec-25_002900.1
OG0005513	dis_TRINITY_DN15360_c0_g2.p2	ser_TRINITY_DN11376_c0_g1.p2	
OG0005514	dis_TRINITY_DN15362_c0_g1.p1		Ec-01_000970.1
OG0005515	dis_TRINITY_DN1536_c0_g1.p1		Ec-20_002650.1
OG0005516	dis_TRINITY_DN1537_c0_g2.p3	ser_TRINITY_DN12559_c0_g1.p3	
OG0005517	dis_TRINITY_DN1537_c0_g4.p2	ser_TRINITY_DN76519_c0_g2.p2	
OG0005518	dis_TRINITY_DN15381_c0_g3.p1		Ec-14_005370.1
OG0005519	dis_TRINITY_DN15407_c0_g1.p3	ser_TRINITY_DN14684_c0_g3.p3	
OG0005520	dis_TRINITY_DN1543_c0_g1.p2	ser_TRINITY_DN6925_c0_g1.p2	
OG0005521	dis_TRINITY_DN1544_c0_g1.p2	ser_TRINITY_DN6820_c0_g1.p2	
OG0005522	dis_TRINITY_DN1545_c0_g3.p2	ser_TRINITY_DN4385_c0_g2.p3	
OG0005523	dis_TRINITY_DN15474_c0_g1.p1		Ec-19_005090.1
OG0005524	dis_TRINITY_DN1549_c0_g1.p1	ser_TRINITY_DN24473_c0_g1.p1	
OG0005525	dis_TRINITY_DN15521_c0_g1.p3	ser_TRINITY_DN3816_c0_g1.p2	
OG0005526	dis_TRINITY_DN15524_c0_g1.p2	ser_TRINITY_DN5766_c2_g1.p2	
OG0005527	dis_TRINITY_DN1552_c0_g2.p1		Ec-20_002320.1
OG0005528	dis_TRINITY_DN1552_c0_g5.p3	ser_TRINITY_DN17864_c0_g2.p3	
OG0005529	dis_TRINITY_DN15537_c0_g1.p2	ser_TRINITY_DN68353_c0_g1.p2	
OG0005530	dis_TRINITY_DN1553_c0_g4.p3	ser_TRINITY_DN1953_c0_g1.p2	
OG0005531	dis_TRINITY_DN15544_c0_g1.p3	ser_TRINITY_DN11864_c0_g1.p3	
OG0005532	dis_TRINITY_DN15549_c0_g1.p2	ser_TRINITY_DN33779_c0_g1.p2	
OG0005533	dis_TRINITY_DN15555_c0_g1.p1	ser_TRINITY_DN23336_c0_g1.p1	
OG0005534	dis_TRINITY_DN15563_c0_g1.p1		Ec-07_001800.1
OG0005535	dis_TRINITY_DN1559_c0_g1.p2	ser_TRINITY_DN2170_c0_g2.p2	
OG0005536	dis_TRINITY_DN15635_c0_g1.p1		Ec-04_001190.1
OG0005537	dis_TRINITY_DN15641_c0_g5.p1		Ec-03_004950.1
OG0005538	dis_TRINITY_DN15647_c0_g1.p1		Ec-01_000840.1
OG0005539	dis_TRINITY_DN15680_c0_g1.p1		Ec-27_001170.1
OG0005540	dis_TRINITY_DN15695_c0_g1.p2	ser_TRINITY_DN57653_c0_g1.p2	
OG0005541	dis_TRINITY_DN1571_c0_g1.p2	ser_TRINITY_DN12895_c0_g1.p2	
OG0005542	dis_TRINITY_DN1572_c0_g6.p1	ser_TRINITY_DN621_c0_g1.p1	
OG0005543	dis_TRINITY_DN1575_c0_g3.p3	ser_TRINITY_DN44_c0_g4.p3	
OG0005544	dis_TRINITY_DN1576_c0_g1.p3	ser_TRINITY_DN88286_c0_g1.p3	
OG0005545	dis_TRINITY_DN15795_c0_g1.p1		Ec-01_008480.1
OG0005546	dis_TRINITY_DN15801_c0_g1.p2	ser_TRINITY_DN3730_c0_g1.p2	
OG0005547	dis_TRINITY_DN15808_c1_g1.p2	ser_TRINITY_DN63938_c0_g3.p2	
OG0005548	dis_TRINITY_DN1582_c4_g3.p2	ser_TRINITY_DN1883_c0_g2.p2	
OG0005549	dis_TRINITY_DN1587_c0_g3.p2	ser_TRINITY_DN24220_c0_g2.p2	
OG0005550	dis_TRINITY_DN15887_c0_g1.p1		Ec-02_004920.2
OG0005551	dis_TRINITY_DN1588_c0_g1.p2	ser_TRINITY_DN1509_c0_g1.p2	
OG0005552	dis_TRINITY_DN15905_c0_g1.p1	ser_TRINITY_DN35618_c0_g2.p1	
OG0005553	dis_TRINITY_DN15913_c0_g1.p1	ser_TRINITY_DN12111_c0_g1.p1	
OG0005554	dis_TRINITY_DN1592_c0_g2.p3	ser_TRINITY_DN7971_c0_g3.p3	
OG0005555	dis_TRINITY_DN15942_c0_g3.p2	ser_TRINITY_DN3033_c0_g1.p2	
OG0005556	dis_TRINITY_DN15949_c0_g1.p3	ser_TRINITY_DN3010_c1_g3.p3	
OG0005557	dis_TRINITY_DN15968_c0_g1.p2	ser_TRINITY_DN2247_c0_g3.p3	
OG0005558	dis_TRINITY_DN15987_c0_g1.p2	ser_TRINITY_DN13949_c0_g1.p2	
OG0005559	dis_TRINITY_DN16016_c0_g1.p3	ser_TRINITY_DN14421_c0_g3.p2	
OG0005560	dis_TRINITY_DN16016_c0_g3.p1		Ec-06_003340.1
OG0005561	dis_TRINITY_DN1605_c0_g1.p1		Ec-28_000220.1
OG0005562	dis_TRINITY_DN1608_c0_g1.p16	ser_TRINITY_DN5994_c0_g1.p11	
OG0005563	dis_TRINITY_DN1609_c0_g1.p2	ser_TRINITY_DN2909_c0_g1.p2	
OG0005564	dis_TRINITY_DN1610_c0_g1.p2	ser_TRINITY_DN1893_c0_g1.p2	
OG0005565	dis_TRINITY_DN16122_c0_g4.p2, dis_TRINITY_DN7694_c0_g1.p2		
OG0005566	dis_TRINITY_DN16122_c0_g5.p3	ser_TRINITY_DN14818_c0_g1.p3	
OG0005567	dis_TRINITY_DN16134_c0_g1.p2	ser_TRINITY_DN22691_c0_g3.p2	
OG0005568	dis_TRINITY_DN16139_c0_g2.p2	ser_TRINITY_DN7789_c0_g1.p2	
OG0005569	dis_TRINITY_DN16156_c0_g1.p1		Ec-09_003170.1
OG0005570	dis_TRINITY_DN16171_c0_g1.p2	ser_TRINITY_DN5568_c0_g1.p2	
OG0005571	dis_TRINITY_DN16182_c0_g2.p1	ser_TRINITY_DN48052_c0_g1.p1	
OG0005572	dis_TRINITY_DN16182_c0_g7.p3	ser_TRINITY_DN6652_c0_g1.p3	
OG0005573	dis_TRINITY_DN16199_c0_g2.p3	ser_TRINITY_DN24241_c0_g1.p3	
OG0005574	dis_TRINITY_DN16205_c0_g1.p2	ser_TRINITY_DN4789_c0_g1.p2	
OG0005575	dis_TRINITY_DN16211_c0_g1.p3	ser_TRINITY_DN3400_c0_g1.p3	
OG0005576	dis_TRINITY_DN16219_c0_g1.p3	ser_TRINITY_DN12302_c0_g3.p2	
OG0005577	dis_TRINITY_DN1625_c0_g1.p1		Ec-08_004750.1
OG0005578	dis_TRINITY_DN16284_c0_g4.p1		Ec-04_003360.1
OG0005579	dis_TRINITY_DN16296_c0_g2.p2	ser_TRINITY_DN2760_c0_g1.p2	
OG0005580	dis_TRINITY_DN16296_c0_g3.p1	ser_TRINITY_DN49816_c0_g1.p1	
OG0005581	dis_TRINITY_DN16322_c0_g3.p1		Ec-21_001460.1
OG0005582	dis_TRINITY_DN16327_c0_g1.p1	ser_TRINITY_DN17409_c0_g2.p1	
OG0005583	dis_TRINITY_DN16336_c0_g1.p1		Ec-17_003590.1
OG0005584	dis_TRINITY_DN16341_c0_g6.p1	ser_TRINITY_DN24725_c0_g2.p1	
OG0005585	dis_TRINITY_DN16358_c0_g1.p1		Ec-06_003890.1
OG0005586	dis_TRINITY_DN16385_c0_g2.p1		Ec-07_000180.1
OG0005587	dis_TRINITY_DN16387_c0_g1.p2	ser_TRINITY_DN1314_c0_g1.p2	
OG0005588	dis_TRINITY_DN16397_c0_g1.p2	ser_TRINITY_DN12414_c0_g2.p2	
OG0005589	dis_TRINITY_DN16398_c0_g1.p3	ser_TRINITY_DN21034_c0_g3.p3	
OG0005590	dis_TRINITY_DN163_c0_g1.p1		Ec-16_000490.1
OG0005591	dis_TRINITY_DN16402_c0_g3.p1	ser_TRINITY_DN5803_c0_g2.p1	
OG0005592	dis_TRINITY_DN16403_c0_g1.p1		Ec-16_004280.1
OG0005593	dis_TRINITY_DN16405_c0_g1.p3	ser_TRINITY_DN6789_c0_g1.p2	
OG0005594	dis_TRINITY_DN16405_c0_g1.p11	ser_TRINITY_DN6789_c0_g1.p12	
OG0005595	dis_TRINITY_DN16405_c0_g1.p13	ser_TRINITY_DN6789_c0_g1.p14	
OG0005596	dis_TRINITY_DN16405_c0_g1.p14	ser_TRINITY_DN6789_c0_g1.p15	
OG0005597	dis_TRINITY_DN16406_c0_g2.p11	ser_TRINITY_DN1804_c1_g2.p3	
OG0005598	dis_TRINITY_DN16407_c0_g1.p3	ser_TRINITY_DN34506_c0_g5.p3	
OG0005599	dis_TRINITY_DN16409_c0_g1.p2	ser_TRINITY_DN919_c0_g2.p2	
OG0005600	dis_TRINITY_DN16411_c0_g3.p1		Ec-17_000290.1
OG0005601	dis_TRINITY_DN16423_c0_g1.p2	ser_TRINITY_DN1772_c0_g1.p2	
OG0005602	dis_TRINITY_DN16437_c0_g1.p2	ser_TRINITY_DN25117_c0_g1.p2	
OG0005603	dis_TRINITY_DN16441_c0_g1.p1		Ec-18_004630.1
OG0005604	dis_TRINITY_DN16468_c0_g1.p1	ser_TRINITY_DN19960_c0_g1.p1	
OG0005605	dis_TRINITY_DN1646_c0_g1.p1	ser_TRINITY_DN1208_c0_g1.p1	
OG0005606	dis_TRINITY_DN16473_c0_g4.p1	ser_TRINITY_DN71930_c0_g1.p1	
OG0005607	dis_TRINITY_DN16474_c0_g1.p1		Ec-09_000410.2
OG0005608	dis_TRINITY_DN16476_c0_g1.p2	ser_TRINITY_DN3363_c0_g6.p2	
OG0005609	dis_TRINITY_DN16486_c0_g1.p2	ser_TRINITY_DN42121_c0_g1.p3	
OG0005610	dis_TRINITY_DN1648_c0_g1.p1		Ec-16_002030.1
OG0005611	dis_TRINITY_DN16505_c0_g2.p1	ser_TRINITY_DN20346_c0_g2.p1	
OG0005612	dis_TRINITY_DN16506_c0_g1.p2	ser_TRINITY_DN60025_c1_g1.p2	
OG0005613	dis_TRINITY_DN16516_c0_g5.p2	ser_TRINITY_DN37073_c0_g1.p2	
OG0005614	dis_TRINITY_DN1652_c0_g1.p6, dis_TRINITY_DN1652_c0_g3.p3		
OG0005615	dis_TRINITY_DN16532_c0_g1.p3	ser_TRINITY_DN819_c0_g2.p3	
OG0005616	dis_TRINITY_DN16533_c0_g1.p1		Ec-17_001830.1
OG0005617	dis_TRINITY_DN16537_c0_g2.p2	ser_TRINITY_DN4020_c0_g2.p2	
OG0005618	dis_TRINITY_DN16538_c0_g1.p2	ser_TRINITY_DN13487_c0_g2.p3	
OG0005619	dis_TRINITY_DN16538_c0_g2.p2	ser_TRINITY_DN37365_c0_g1.p2	
OG0005620	dis_TRINITY_DN16541_c0_g1.p2	ser_TRINITY_DN7518_c0_g2.p3	
OG0005621	dis_TRINITY_DN16544_c0_g1.p1		Ec-17_002190.1
OG0005622	dis_TRINITY_DN16547_c0_g1.p2	ser_TRINITY_DN41951_c0_g2.p2	
OG0005623	dis_TRINITY_DN1655_c0_g4.p1		Ec-11_006230.1
OG0005624	dis_TRINITY_DN16564_c0_g1.p2	ser_TRINITY_DN46756_c0_g1.p2	
OG0005625	dis_TRINITY_DN16578_c0_g1.p1		Ec-10_003030.1
OG0005626	dis_TRINITY_DN16581_c0_g1.p2	ser_TRINITY_DN9765_c0_g1.p3	
OG0005627	dis_TRINITY_DN16615_c0_g2.p1	ser_TRINITY_DN9388_c0_g2.p2	
OG0005628	dis_TRINITY_DN1663_c0_g1.p2	ser_TRINITY_DN38257_c0_g1.p2	
OG0005629	dis_TRINITY_DN1666_c0_g1.p3	ser_TRINITY_DN4196_c0_g2.p2	
OG0005630	dis_TRINITY_DN1667_c0_g1.p2	ser_TRINITY_DN1230_c0_g2.p2	
OG0005631	dis_TRINITY_DN1667_c0_g3.p1		Ec-00_000130.1
OG0005632	dis_TRINITY_DN16702_c0_g1.p2	ser_TRINITY_DN25995_c0_g1.p2	
OG0005633	dis_TRINITY_DN1673_c0_g1.p1		Ec-01_007390.1
OG0005634	dis_TRINITY_DN16760_c0_g1.p1		Ec-02_003440.1
OG0005635	dis_TRINITY_DN16789_c0_g1.p1		Ec-11_001960.1
OG0005636	dis_TRINITY_DN16801_c0_g3.p2	ser_TRINITY_DN5687_c0_g3.p2	
OG0005637	dis_TRINITY_DN16825_c0_g3.p2	ser_TRINITY_DN2870_c0_g1.p3	
OG0005638	dis_TRINITY_DN16825_c0_g6.p1		Ec-16_002060.1
OG0005639	dis_TRINITY_DN1682_c0_g1.p1	ser_TRINITY_DN333_c0_g1.p1	
OG0005640	dis_TRINITY_DN1682_c0_g2.p1		Ec-17_002770.1
OG0005641	dis_TRINITY_DN16852_c1_g1.p2	ser_TRINITY_DN39519_c0_g1.p2	
OG0005642	dis_TRINITY_DN16857_c0_g1.p4	ser_TRINITY_DN1777_c0_g1.p3	
OG0005643	dis_TRINITY_DN1685_c0_g1.p10	ser_TRINITY_DN5474_c0_g1.p11	
OG0005644	dis_TRINITY_DN16862_c0_g1.p2	ser_TRINITY_DN7372_c0_g1.p2	
OG0005645	dis_TRINITY_DN16866_c0_g1.p1		Ec-10_002670.1
OG0005646	dis_TRINITY_DN16907_c0_g1.p3	ser_TRINITY_DN43253_c0_g1.p2	
OG0005647	dis_TRINITY_DN1690_c0_g1.p1		Ec-15_000500.1
OG0005648	dis_TRINITY_DN16911_c0_g1.p2	ser_TRINITY_DN2357_c0_g4.p2	
OG0005649	dis_TRINITY_DN16912_c0_g1.p2	ser_TRINITY_DN56518_c0_g1.p2	
OG0005650	dis_TRINITY_DN1691_c1_g2.p2	ser_TRINITY_DN16583_c1_g1.p2	
OG0005651	dis_TRINITY_DN1693_c0_g1.p2	ser_TRINITY_DN283942_c0_g1.p2	
OG0005652	dis_TRINITY_DN1694_c0_g1.p1		Ec-19_003310.1
OG0005653	dis_TRINITY_DN16966_c0_g1.p2	ser_TRINITY_DN14080_c0_g1.p2	
OG0005654	dis_TRINITY_DN1697_c0_g5.p4	ser_TRINITY_DN1694_c0_g2.p3	
OG0005655	dis_TRINITY_DN16996_c0_g2.p2	ser_TRINITY_DN123_c0_g2.p3	
OG0005656	dis_TRINITY_DN17000_c0_g2.p1, dis_TRINITY_DN30828_c0_g2.p1		
OG0005657	dis_TRINITY_DN17034_c0_g1.p1		Ec-04_002420.1
OG0005658	dis_TRINITY_DN17059_c0_g1.p2	ser_TRINITY_DN4392_c0_g4.p2	
OG0005659	dis_TRINITY_DN17078_c0_g1.p1		Ec-07_004160.1
OG0005660	dis_TRINITY_DN1707_c0_g1.p2	ser_TRINITY_DN5620_c0_g3.p4	
OG0005661	dis_TRINITY_DN1708_c0_g1.p2	ser_TRINITY_DN11993_c0_g1.p2	
OG0005662	dis_TRINITY_DN17122_c0_g1.p1		Ec-00_000640.1
OG0005663	dis_TRINITY_DN17126_c0_g1.p1		Ec-12_000600.1
OG0005664	dis_TRINITY_DN1714_c0_g2.p2	ser_TRINITY_DN2833_c1_g6.p2	
OG0005665	dis_TRINITY_DN1716_c0_g1.p1		Ec-14_001680.1
OG0005666	dis_TRINITY_DN1717_c0_g1.p1		Ec-12_002420.1
OG0005667	dis_TRINITY_DN1720_c0_g3.p2	ser_TRINITY_DN21922_c0_g1.p2	
OG0005668	dis_TRINITY_DN17226_c0_g1.p1		Ec-08_005520.1
OG0005669	dis_TRINITY_DN1722_c1_g3.p1	ser_TRINITY_DN2083_c0_g1.p1	
OG0005670	dis_TRINITY_DN17236_c0_g1.p2	ser_TRINITY_DN115337_c0_g2.p3	
OG0005671	dis_TRINITY_DN17237_c0_g3.p3	ser_TRINITY_DN50064_c0_g1.p2	
OG0005672	dis_TRINITY_DN17264_c0_g1.p18	ser_TRINITY_DN9813_c0_g1.p10	
OG0005673	dis_TRINITY_DN1726_c0_g1.p1		Ec-26_000850.1
OG0005674	dis_TRINITY_DN17282_c0_g1.p1		Ec-01_002580.1
OG0005675	dis_TRINITY_DN17286_c0_g1.p2	ser_TRINITY_DN1117_c0_g2.p2	
OG0005676	dis_TRINITY_DN17289_c0_g1.p2	ser_TRINITY_DN4070_c0_g1.p2	
OG0005677	dis_TRINITY_DN17294_c0_g1.p1		Ec-00_006630.1
OG0005678	dis_TRINITY_DN1729_c0_g1.p2	ser_TRINITY_DN10277_c0_g1.p4	
OG0005679	dis_TRINITY_DN172_c0_g1.p1		Ec-10_001430.1
OG0005680	dis_TRINITY_DN17310_c0_g1.p3, dis_TRINITY_DN80408_c0_g1.p2		
OG0005681	dis_TRINITY_DN17312_c0_g2.p1		Ec-01_001410.1
OG0005682	dis_TRINITY_DN17313_c0_g1.p2	ser_TRINITY_DN96058_c0_g1.p2	
OG0005683	dis_TRINITY_DN17315_c0_g1.p2	ser_TRINITY_DN4608_c0_g2.p2	
OG0005684	dis_TRINITY_DN1732_c0_g1.p10	ser_TRINITY_DN53765_c0_g1.p12	
OG0005685	dis_TRINITY_DN17332_c0_g3.p3	ser_TRINITY_DN45170_c0_g1.p3	
OG0005686	dis_TRINITY_DN17339_c0_g1.p1		Ec-02_000070.1
OG0005687	dis_TRINITY_DN17348_c0_g1.p1		Ec-20_000120.1
OG0005688	dis_TRINITY_DN17355_c0_g1.p1		Ec-09_004600.1
OG0005689	dis_TRINITY_DN17358_c0_g1.p2	ser_TRINITY_DN37252_c0_g1.p2	
OG0005690	dis_TRINITY_DN17366_c0_g1.p1	ser_TRINITY_DN93658_c0_g1.p1	
OG0005691	dis_TRINITY_DN1738_c0_g3.p2	ser_TRINITY_DN8372_c0_g2.p2	
OG0005692	dis_TRINITY_DN17395_c0_g1.p1		Ec-13_002530.1
OG0005693	dis_TRINITY_DN17400_c0_g2.p1		Ec-16_001520.1
OG0005694	dis_TRINITY_DN17401_c0_g1.p1		Ec-01_000150.1
OG0005695	dis_TRINITY_DN17427_c0_g1.p1, dis_TRINITY_DN2805_c0_g5.p1		
OG0005696	dis_TRINITY_DN17442_c0_g1.p4	ser_TRINITY_DN9925_c0_g1.p4	
OG0005697	dis_TRINITY_DN17489_c0_g1.p1		Ec-00_001380.1
OG0005698	dis_TRINITY_DN1748_c0_g2.p3	ser_TRINITY_DN41370_c0_g1.p5	
OG0005699	dis_TRINITY_DN1748_c0_g3.p1		Ec-07_000800.1
OG0005700	dis_TRINITY_DN1748_c0_g4.p2	ser_TRINITY_DN2701_c4_g1.p2	
OG0005701	dis_TRINITY_DN17493_c1_g1.p2	ser_TRINITY_DN3822_c1_g2.p3	
OG0005702	dis_TRINITY_DN174_c0_g2.p1		Ec-24_002020.1
OG0005703	dis_TRINITY_DN1756_c0_g1.p2	ser_TRINITY_DN13310_c0_g1.p2	
OG0005704	dis_TRINITY_DN1756_c0_g4.p1	ser_TRINITY_DN3203_c2_g1.p1	
OG0005705	dis_TRINITY_DN17582_c0_g1.p1		Ec-21_001920.1
OG0005706	dis_TRINITY_DN175_c0_g1.p1		Ec-10_003670.1
OG0005707	dis_TRINITY_DN175_c0_g3.p1		Ec-27_002130.1
OG0005708	dis_TRINITY_DN175_c0_g4.p2	ser_TRINITY_DN23301_c0_g3.p2	
OG0005709	dis_TRINITY_DN1761_c1_g1.p4	ser_TRINITY_DN2687_c0_g3.p2	
OG0005710	dis_TRINITY_DN1763_c0_g1.p1	ser_TRINITY_DN4079_c0_g1.p1	
OG0005711	dis_TRINITY_DN1764_c0_g3.p1		Ec-06_009750.1
OG0005712	dis_TRINITY_DN1765_c0_g1.p4	ser_TRINITY_DN22234_c0_g2.p5	
OG0005713	dis_TRINITY_DN17690_c0_g1.p2	ser_TRINITY_DN9891_c0_g2.p2	
OG0005714	dis_TRINITY_DN17708_c0_g1.p1, dis_TRINITY_DN19164_c0_g1.p1		
OG0005715	dis_TRINITY_DN1772_c0_g1.p2	ser_TRINITY_DN217_c0_g1.p2	
OG0005716	dis_TRINITY_DN17743_c0_g1.p2, dis_TRINITY_DN17743_c0_g3.p2		
OG0005717	dis_TRINITY_DN1774_c0_g1.p1	ser_TRINITY_DN74424_c0_g1.p1	
OG0005718	dis_TRINITY_DN1779_c0_g2.p1		Ec-21_004930.1
OG0005719	dis_TRINITY_DN17829_c0_g1.p2	ser_TRINITY_DN7197_c0_g1.p2	
OG0005720	dis_TRINITY_DN1782_c0_g1.p1		Ec-27_002630.1
OG0005721	dis_TRINITY_DN17844_c0_g1.p2	ser_TRINITY_DN38249_c0_g1.p2	
OG0005722	dis_TRINITY_DN17873_c0_g2.p3	ser_TRINITY_DN4660_c0_g1.p3	
OG0005723	dis_TRINITY_DN1787_c1_g2.p1		Ec-01_004480.1
OG0005724	dis_TRINITY_DN17882_c0_g1.p3	ser_TRINITY_DN1411_c1_g1.p2	
OG0005725	dis_TRINITY_DN17915_c0_g1.p1		Ec-00_000310.1
OG0005726	dis_TRINITY_DN17920_c0_g1.p1		Ec-12_000250.1
OG0005727	dis_TRINITY_DN17946_c0_g2.p1		Ec-12_001710.1
OG0005728	dis_TRINITY_DN17962_c0_g2.p1		Ec-18_002340.1
OG0005729	dis_TRINITY_DN1798_c0_g2.p2	ser_TRINITY_DN1691_c0_g2.p2	
OG0005730	dis_TRINITY_DN17991_c0_g2.p1		Ec-02_000870.1
OG0005731	dis_TRINITY_DN17_c0_g1.p2	ser_TRINITY_DN17635_c0_g1.p2	
OG0005732	dis_TRINITY_DN1803_c0_g2.p1		Ec-14_001250.1
OG0005733	dis_TRINITY_DN18050_c0_g1.p1		Ec-08_004010.1
OG0005734	dis_TRINITY_DN1807_c0_g2.p1		Ec-28_001830.1
OG0005735	dis_TRINITY_DN1808_c0_g1.p1		Ec-23_003960.1
OG0005736	dis_TRINITY_DN18098_c0_g1.p4	ser_TRINITY_DN1083_c0_g4.p2	
OG0005737	dis_TRINITY_DN180_c0_g3.p2	ser_TRINITY_DN6741_c0_g1.p2	
OG0005738	dis_TRINITY_DN18108_c0_g1.p2	ser_TRINITY_DN116264_c0_g1.p3	
OG0005739	dis_TRINITY_DN1811_c0_g1.p11	ser_TRINITY_DN21552_c0_g1.p11	
OG0005740	dis_TRINITY_DN1811_c0_g1.p12	ser_TRINITY_DN21552_c0_g1.p10	
OG0005741	dis_TRINITY_DN18128_c0_g1.p2	ser_TRINITY_DN124093_c0_g1.p2	
OG0005742	dis_TRINITY_DN18139_c0_g1.p1		Ec-06_002680.1
OG0005743	dis_TRINITY_DN1815_c0_g1.p1		Ec-12_000750.1
OG0005744	dis_TRINITY_DN1817_c0_g3.p2	ser_TRINITY_DN88280_c0_g1.p2	
OG0005745	dis_TRINITY_DN18188_c0_g1.p1		Ec-11_004100.1
OG0005746	dis_TRINITY_DN1819_c0_g1.p2	ser_TRINITY_DN3485_c0_g1.p2	
OG0005747	dis_TRINITY_DN18200_c0_g1.p1		Ec-26_001080.1
OG0005748	dis_TRINITY_DN18201_c0_g1.p1		Ec-26_002350.2
OG0005749	dis_TRINITY_DN18207_c0_g2.p1		Ec-18_001790.1
OG0005750	dis_TRINITY_DN1821_c1_g2.p1		Ec-21_002350.1
OG0005751	dis_TRINITY_DN18271_c0_g5.p2	ser_TRINITY_DN30809_c0_g2.p2	
OG0005752	dis_TRINITY_DN18282_c0_g1.p3	ser_TRINITY_DN13701_c0_g1.p3	
OG0005753	dis_TRINITY_DN18339_c0_g1.p2	ser_TRINITY_DN83634_c1_g1.p3	
OG0005754	dis_TRINITY_DN1834_c0_g2.p2	ser_TRINITY_DN3307_c0_g2.p2	
OG0005755	dis_TRINITY_DN18378_c0_g1.p1		Ec-18_000840.1
OG0005756	dis_TRINITY_DN18427_c0_g1.p1		Ec-03_003260.1
OG0005757	dis_TRINITY_DN1842_c0_g4.p1		Ec-26_002630.1
OG0005758	dis_TRINITY_DN18433_c0_g2.p1		Ec-19_003500.1
OG0005759	dis_TRINITY_DN18433_c0_g3.p3	ser_TRINITY_DN34946_c0_g1.p3	
OG0005760	dis_TRINITY_DN18434_c0_g1.p2	ser_TRINITY_DN75910_c0_g1.p2	
OG0005761	dis_TRINITY_DN18436_c0_g1.p1		Ec-04_004230.1
OG0005762	dis_TRINITY_DN18450_c0_g3.p2	ser_TRINITY_DN3598_c0_g2.p3	
OG0005763	dis_TRINITY_DN18450_c0_g4.p2	ser_TRINITY_DN1294_c0_g2.p2	
OG0005764	dis_TRINITY_DN1845_c0_g1.p3	ser_TRINITY_DN12308_c0_g1.p2	
OG0005765	dis_TRINITY_DN18516_c0_g1.p3	ser_TRINITY_DN47173_c0_g1.p3	
OG0005766	dis_TRINITY_DN18564_c0_g1.p2	ser_TRINITY_DN18366_c0_g1.p2	
OG0005767	dis_TRINITY_DN18618_c0_g1.p1	ser_TRINITY_DN3125_c0_g1.p1	
OG0005768	dis_TRINITY_DN18627_c1_g2.p2	ser_TRINITY_DN13181_c0_g1.p2	
OG0005769	dis_TRINITY_DN18658_c1_g1.p2	ser_TRINITY_DN27846_c0_g1.p3	
OG0005770	dis_TRINITY_DN1870_c0_g1.p1	ser_TRINITY_DN13430_c0_g2.p1	
OG0005771	dis_TRINITY_DN1871_c0_g4.p1		Ec-22_001230.1
OG0005772	dis_TRINITY_DN18744_c0_g1.p1		Ec-08_005420.1
OG0005773	dis_TRINITY_DN1874_c0_g1.p1		Ec-10_001830.1
OG0005774	dis_TRINITY_DN1875_c0_g1.p1		Ec-24_002180.1
OG0005775	dis_TRINITY_DN18815_c0_g6.p1		Ec-27_004180.1
OG0005776	dis_TRINITY_DN18822_c0_g1.p2	ser_TRINITY_DN26865_c0_g1.p2	
OG0005777	dis_TRINITY_DN18855_c0_g1.p2	ser_TRINITY_DN2678_c0_g3.p3	
OG0005778	dis_TRINITY_DN18868_c0_g2.p1		Ec-25_003740.1
OG0005779	dis_TRINITY_DN188_c0_g1.p1		Ec-11_001880.1
OG0005780	dis_TRINITY_DN1891_c0_g1.p2	ser_TRINITY_DN5028_c0_g1.p2	
OG0005781	dis_TRINITY_DN18925_c0_g2.p2	ser_TRINITY_DN576_c0_g1.p2	
OG0005782	dis_TRINITY_DN1893_c0_g1.p1		Ec-21_001200.1
OG0005783	dis_TRINITY_DN18950_c0_g1.p3	ser_TRINITY_DN53_c0_g4.p3	
OG0005784	dis_TRINITY_DN18967_c0_g1.p2	ser_TRINITY_DN41499_c0_g1.p2	
OG0005785	dis_TRINITY_DN1899_c0_g1.p3	ser_TRINITY_DN1997_c0_g1.p2	
OG0005786	dis_TRINITY_DN19056_c0_g1.p1		Ec-02_005760.2
OG0005787	dis_TRINITY_DN19083_c0_g2.p2	ser_TRINITY_DN30374_c0_g2.p2	
OG0005788	dis_TRINITY_DN19091_c0_g2.p1		Ec-09_003210.1
