query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
Ec-13_004050.1;EsuBft499_17a-00001;0.01978;0.08878;0.2228;95.406;270;283;12;1;1;271;95.76;1;283;283;100;100;1;282;282;3.03e-179;494;1272
Ec-13_004130.1;EsuBft2556_2a-00001;0.04491;0.1465;0.3066;86.719;444;512;55;5;13;462;90.23;1;499;499;100;100;1;512;512;0;726;1875
Ec-13_004150.1;EsuBft1898_3a-00001;0.119;0.3209;0.3707;87.611;297;339;36;3;6;310;91.45;140;472;535;62;62;1;339;379;0;579;1492
Ec-13_004190.1;EsuBft251_12a-00001;0.04347;0.1292;0.3366;91.592;610;666;56;0;0;629;94.44;1;666;666;100;100;1;666;666;0;1225;3170
Ec-13_004200.1;EsuBft251_11a-00001;0.06251;0.128;0.4883;85.829;1284;1496;192;8;20;1332;89.04;1;1489;1489;100;100;1;1483;1483;0;2311;5990
Ec-13_004230.1;EsuBft2156_2a-00001;0.04767;0.1521;0.3134;93.568;611;653;42;0;0;629;96.32;95;747;747;87;87;27;679;679;0;1230;3183
Ec-13_004250.1;EsuBft251_10a-00001;0.07194;0.1304;0.5515;76.304;834;1093;153;17;106;868;79.41;39;1072;1072;96;96;1;1046;1046;0;1261;3262
Ec-13_004270.1;EsuBft251_9a-00001;0.2732;0.5425;0.5036;84.615;165;195;29;1;1;176;90.26;538;732;926;21;21;7;200;311;1.04e-106;332;851
Ec-13_004280.1;EsuBft251_6a-00001;0.06487;0.196;0.331;81.25;325;400;55;6;20;335;83.75;112;496;720;53;53;1;395;396;1.93e-135;404;1038
Ec-13_004290.1;EsuBft251_5a-00001;0.04053;0.08264;0.4905;93.056;67;72;5;0;0;71;98.61;1;72;74;97;97;1;72;134;3.25e-41;130;327
Ec-13_004310.1;EsuBft251_4a-00001;0.03776;0.1061;0.3558;90.654;291;321;21;1;9;299;93.15;1;321;321;100;100;1;312;312;0;533;1372
Ec-13_004330.1;EsuBft2423_3a-00001;0.05888;0.2515;0.2341;82.969;380;458;56;3;22;404;88.21;21;475;475;96;96;70;508;508;0;736;1901
Ec-13_004400.1;EsuBft1834_2a-00001;0.06665;0.1492;0.4466;77.657;570;734;81;5;83;594;80.93;1;707;707;100;100;1;678;678;0;1092;2825
Ec-13_004410.2;EsuBft1834_3a-00001;0.05086;0.1026;0.4955;89.86;257;286;29;0;0;265;92.66;1;286;286;100;100;135;420;427;0;520;1338
Ec-13_004420.1;EsuBft828_17a-00001;0.08774;0.1808;0.4853;96.667;29;30;1;0;0;29;96.67;7;36;36;83;83;72;101;101;1.89e-14;60.1;144
Ec-13_004440.1;EsuBft2301_2a-00001;0.1323;0.258;0.5129;63.103;484;767;172;15;111;545;71.06;36;742;1078;96;66;1;716;903;0;803;2075
Ec-13_004450.1;EsuBft1284_4a-00001;0.07227;0.1677;0.4309;85.421;750;878;120;4;8;778;88.61;142;1015;1015;86;86;319;1192;1192;0;1434;3713
Ec-13_004460.1;EsuBft1284_3a-00001;0.05086;0.1795;0.2833;93.424;412;441;29;0;0;426;96.6;12;452;452;98;98;19;459;459;0;826;2134
Ec-13_004490.1;EsuBft463_8a-00001;0.09209;0.1779;0.5177;72.322;844;1167;187;8;136;911;78.06;30;1140;1146;97;97;68;1154;1207;0;1519;3933
Ec-13_004550.1;EsuBft1764_4a-00001;0.1329;0.3176;0.4184;72.222;52;72;18;1;2;57;79.17;1;70;208;34;34;1;72;78;4.02e-27;98.2;243
Ec-13_004570.1;EsuBft408_2a-00001;0.0925;0.2267;0.408;76.834;1058;1377;203;24;116;1103;80.1;227;1530;1530;85;85;97;1430;1430;0;1313;3399
Ec-13_004590.1;EsuBft408_5a-00001;0.0969;0.2293;0.4226;83.162;405;487;75;4;7;432;88.71;56;536;536;90;90;43;528;528;0;566;1459
Ec-13_004640.2;EsuBft259_8a-00001;0.03725;0.1654;0.2252;90.892;968;1065;77;7;20;987;92.68;2;1058;1069;99;99;100;1152;1434;0;1650;4272
Ec-13_004660.1;EsuBft259_9a-00001;0.0259;0.1094;0.2367;94.357;301;319;16;2;2;307;96.24;1;318;318;100;100;1;318;318;1.49e-173;483;1242
Ec-13_004680.1;EsuBft351_2a-00001;0.2613;0.4749;0.5503;64.688;207;320;73;7;40;222;69.38;19;314;318;93;93;51;354;404;2.13e-128;371;953
Ec-13_004690.1;EsuBft2583_2a-00001;0.2235;0.3704;0.6035;55.233;95;172;40;4;37;109;63.37;1;135;135;100;100;19;190;190;2.9e-51;160;405
Ec-13_004850.1;EsuBft259_6a-00001;0.1006;0.1401;0.7182;77.96;428;549;103;5;18;468;85.25;2;539;539;99;99;3;544;544;0;818;2114
Ec-13_004860.2;EsuBft1859_3a-00001;0.1274;0.3054;0.4172;68.148;92;135;19;2;24;93;68.89;3;137;150;90;90;42;152;213;2.51e-53;167;422
Ec-14_000070.1;EsuBft1773_2a-00001;0.04353;0.1507;0.2888;91.143;566;621;51;1;4;590;95.01;1;621;629;99;99;1;617;625;0;1133;2931
Ec-14_000090.1;EsuBft806_2a-00001;0.02418;0.1284;0.1883;94.932;281;296;14;1;1;288;97.3;1;296;296;100;100;1;295;295;0;582;1499
Ec-14_000100.1;EsuBft806_3a-00001;0.01286;0.06587;0.1952;97.115;404;416;12;0;0;411;98.8;1;416;416;100;100;1;416;416;0;849;2193
Ec-14_000110.3;EsuBft806_4a-00001;0.01202;0.0312;0.3852;94.737;126;133;3;1;4;127;95.49;30;162;162;82;82;1;129;129;2.25e-89;256;653
Ec-14_000140.4;EsuBft806_6a-00001;0.04609;0.1268;0.3636;89.688;374;417;28;1;15;385;92.33;1;417;462;90;90;1;402;413;0;635;1637
Ec-14_000150.1;EsuBft806_7a-00001;0.01524;0.1063;0.1434;96.694;351;363;12;0;0;357;98.35;1;363;363;100;100;5;367;367;0;714;1842
Ec-14_000160.1;EsuBft806_9a-00001;0.04822;0.1028;0.4689;93.704;253;270;17;0;0;259;95.93;119;388;388;70;70;15;284;284;1.73e-178;497;1279
Ec-14_000170.1;EsuBft806_10a-00001;0.02748;0.08708;0.3156;93.431;256;274;17;1;1;260;94.89;1;274;277;99;99;56;328;332;8.51e-169;469;1208
Ec-14_000180.1;EsuBft806_11a-00001;0.01542;0.09669;0.1595;96.654;520;538;18;0;0;528;98.14;62;599;599;90;90;3;540;540;0;1049;2712
Ec-14_000200.3;EsuBft3038_3a-00001;0.4213;0.7604;0.5541;62.069;180;290;67;2;43;202;69.66;155;444;504;66;58;100;346;455;3.23e-115;347;890
Ec-14_000220.1;EsuBft74_12a-00001;0.04249;0.0676;0.6285;90.828;911;1003;88;1;4;943;94.02;1;999;999;100;100;1;1003;1003;0;1850;4793
Ec-14_000230.1;EsuBft74_11a-00001;0.03078;0.07925;0.3884;93.968;810;862;52;0;0;830;96.29;210;1071;1071;80;80;9;870;870;0;1519;3932
Ec-14_000240.1;EsuBft74_10a-00001;0.01813;0.05056;0.3587;96.281;233;242;9;0;0;237;97.93;34;275;285;85;85;1;242;243;2.42e-175;483;1242
Ec-14_000250.1;EsuBft74_8a-00001;0.01736;0.08092;0.2145;94.66;780;824;28;1;16;787;95.51;1;824;824;100;100;1;808;808;0;1566;4056
Ec-14_000260.1;EsuBft74_7a-00001;0.01549;0.1107;0.1399;96.296;390;405;14;1;1;400;98.77;54;458;458;88;88;1;404;404;0;794;2050
Ec-14_000270.1;EsuBft74_6a-00001;0.04721;0.08932;0.5285;64.269;268;417;68;6;81;290;69.54;37;374;374;90;90;1;415;415;2.2e-165;468;1204
Ec-14_000290.1;EsuBft74_3a-00001;0.04831;0.1312;0.3683;93.57;1135;1213;78;0;0;1158;95.47;590;1802;1802;72;67;160;1372;1372;0;2100;5440
Ec-14_000320.1;EsuBft99_21a-00001;0.02447;0.1134;0.2157;73.288;214;292;22;3;56;220;75.34;258;547;550;53;53;1;238;239;4.53e-132;384;985
Ec-14_000330.1;EsuBft99_20a-00001;0.01257;0.07849;0.1601;97.345;110;113;3;0;0;111;98.23;1;113;113;100;100;1;113;113;9.06e-80;229;583
Ec-14_000350.1;EsuBft99_17a-00001;0.1207;0.2217;0.5444;80.882;220;272;50;1;2;233;85.66;1;272;484;56;56;1;270;273;2.98e-136;393;1009
Ec-14_000390.1;EsuBft99_10a-00001;0.04401;0.1174;0.3749;85.943;483;562;40;3;39;503;89.5;114;646;659;81;81;12;563;564;0;890;2300
Ec-14_000400.1;EsuBft99_9a-00001;0.02163;0.08137;0.2659;95.319;224;235;11;0;0;229;97.45;38;272;272;86;86;1;235;235;9.16e-169;465;1197
Ec-14_000410.2;EsuBft99_8a-00001;0.0681;0.1653;0.4121;82.83;685;827;107;7;35;713;86.22;22;830;1347;60;60;110;919;2897;0;987;2551
Ec-14_000430.1;EsuBft99_6a-00001;0.01609;0.1001;0.1607;95.324;1162;1219;45;3;12;1186;97.29;1;1207;1207;100;100;1;1219;1219;0;2239;5801
Ec-14_000440.1;EsuBft833_8a-00001;0.1062;0.2012;0.5275;85.47;200;234;21;1;13;206;88.03;1;221;250;88;88;1;234;302;1.64e-139;393;1009
Ec-14_000450.1;EsuBft279_10a-00001;0.05364;0.06175;0.8687;89.27;208;233;25;0;0;214;91.85;1;233;240;97;97;68;300;301;1.4e-153;428;1100
Ec-14_000450.2;EsuBft1189_3a-00001;0.2991;0.4684;0.6386;54.795;160;292;103;6;29;185;63.36;1;264;264;100;100;1;291;291;8e-75;229;583
Ec-14_000490.1;EsuBft99_5a-00001;0.0397;0.06993;0.5677;90.98;696;765;60;2;9;715;93.46;1;765;765;100;100;1;756;756;0;1364;3530
Ec-14_000500.1;EsuBft99_4a-00001;0.3193;1.177;0.2712;88.462;46;52;6;0;0;47;90.38;143;194;216;24;24;54;105;106;9.77e-28;100;250
Ec-14_000520.1;EsuBft99_3a-00001;0.02564;0.1103;0.2325;94.13;449;477;24;1;4;454;95.18;1;473;473;100;100;1;477;477;0;868;2243
Ec-14_000530.1;EsuBft99_2a-00001;0.04734;0.09677;0.4892;81.299;413;508;43;5;52;427;84.06;423;879;1090;42;42;1;507;512;0;750;1936
Ec-14_000550.1;EsuBft899_9a-00001;0.0236;0.05258;0.4488;94.637;300;317;16;1;1;306;96.53;1;317;317;100;100;1;316;316;0;556;1433
Ec-14_000560.1;EsuBft899_10a-00001;0.08189;0.2142;0.3823;94.935;956;1007;35;5;16;969;96.23;217;1208;1355;73;73;1;1006;1249;0;1885;4882
Ec-14_000570.1;EsuBft2954_4a-00001;0.01701;0.04203;0.4048;96.175;352;366;13;1;1;356;97.27;1;366;366;100;100;1;365;365;0;708;1827
Ec-14_000580.1;EsuBft265_5a-00001;0.03355;0.08958;0.3745;87.005;1319;1516;82;7;115;1342;88.52;3661;5168;7092;78;21;3012;4420;5488;0;2315;5998
Ec-14_000590.1;EsuBft265_6a-00001;0.04583;0.07567;0.6056;85.321;372;436;28;2;36;382;87.61;48;447;447;89;89;18;453;453;0;730;1884
Ec-14_000600.1;EsuBft265_7a-00001;0.02958;0.0715;0.4137;89.539;796;889;49;3;44;819;92.13;167;1013;1024;83;83;1;887;891;0;1546;4002
Ec-14_000620.1;EsuBft265_9a-00001;0.008522;0.08334;0.1023;98.269;795;809;14;0;0;803;99.26;1;809;809;100;100;1;809;809;0;1637;4238
Ec-14_000630.4;EsuBft265_11a-00001;0.01285;0.04983;0.2579;96.078;98;102;4;0;0;100;98.04;1;102;276;37;37;1;102;103;2.55e-65;198;504
Ec-14_000640.1;EsuBft265_12a-00001;0.01033;0.07081;0.1458;98.043;451;460;9;0;0;456;99.13;1;460;460;100;100;1;460;460;0;910;2352
Ec-14_000650.3;EsuBft265_13a-00001;0.01819;0.06528;0.2787;92.56;1468;1586;38;3;80;1476;93.06;1330;2835;2835;77;53;844;2429;2429;0;3006;7794
Ec-14_000680.1;EsuBft668_3a-00001;0.01394;0.08303;0.1679;97.257;2234;2297;63;0;0;2261;98.43;217;2513;2513;91;91;10;2306;2306;0;4488;11640
Ec-14_000690.1;EsuBft668_4a-00001;0.003836;0.06881;0.05574;99.148;582;587;5;0;0;584;99.49;1;587;587;100;100;1;587;587;0;1178;3047
Ec-14_000700.2;EsuBft668_5a-00001;0.07888;0.3161;0.2495;89.474;68;76;8;0;0;72;94.74;1;76;795;10;10;1;76;99;1.21e-40;143;361
Ec-14_000730.1;EsuBft128_2a-00001;0.04856;0.08326;0.5832;89.369;1345;1505;150;6;10;1386;92.09;61;1561;1561;96;96;1;1499;1499;0;2583;6696
Ec-14_000740.1;EsuBft128_6a-00001;0.0754;0.1595;0.4726;92.825;828;892;62;1;2;842;94.39;76;965;965;92;92;61;952;952;0;1607;4161
Ec-14_000760.1;EsuBft128_8a-00001;0.06065;0.1111;0.5459;95.763;339;354;15;0;0;348;98.31;1;354;393;90;90;10;363;392;0;702;1812
Ec-14_000770.1;EsuBft128_9a-00001;0.02527;0.07362;0.3432;94.518;931;985;49;4;5;950;96.45;12;994;994;99;99;15;996;996;0;1914;4959
Ec-14_000780.1;EsuBft128_10a-00001;0.04271;0.09488;0.4502;87.454;941;1076;85;2;50;969;90.06;1;1027;1384;97;74;11;1085;1543;0;1767;4577
Ec-14_000790.1;EsuBft128_11a-00001;0.02913;0.09365;0.311;93.893;492;524;28;2;4;503;95.99;1;521;523;99;99;1;523;525;0;949;2454
Ec-14_000800.1;EsuBft128_12a-00001;0.0346;0.155;0.2232;92.244;333;361;11;1;17;335;92.8;1;361;488;74;74;1;344;365;0;662;1707
Ec-14_000810.1;EsuBft128_15a-00001;0.06772;0.1459;0.4642;98.336;650;661;11;0;0;654;98.94;82;742;742;89;89;156;816;816;0;1348;3490
Ec-14_000820.1;EsuBft128_18a-00001;0.02069;0.1081;0.1913;79.344;1210;1525;179;18;136;1262;82.75;510;1987;1987;74;74;1;1436;1436;0;2338;6058
Ec-14_000830.1;EsuBft128_19a-00001;0.00324;0.07828;0.04139;99.338;450;453;3;0;0;453;100;1;453;453;100;100;108;560;560;0;932;2410
Ec-14_000840.1;EsuBft128_20a-00001;0.02053;0.09189;0.2234;95.531;684;716;29;1;3;695;97.07;1;713;713;100;100;1;716;716;0;1393;3606
Ec-14_000850.1;EsuBft2664_4a-00001;0.1437;0.7738;0.1857;75.714;53;70;17;0;0;62;88.57;114;183;183;38;38;8;77;77;8.18e-35;117;292
Ec-14_000860.1;EsuBft2089_3a-00001;0.01016;0.1046;0.09719;90.749;824;908;23;6;61;828;91.19;1;848;848;100;100;1;907;907;0;1435;3715
Ec-14_000870.1;EsuBft1355_2a-00001;0.03528;0.1337;0.2639;95.87;441;460;19;0;0;449;97.61;32;491;491;94;94;17;476;476;0;863;2230
Ec-14_000880.1;EsuBft1355_3a-00001;0.02791;0.1343;0.2078;91.954;320;348;26;2;2;329;94.54;1;346;346;100;100;1;348;348;0;623;1606
Ec-14_000910.1;EsuBft1355_5a-00001;0.04558;0.1591;0.2865;94.536;173;183;10;0;0;176;96.17;1;183;209;88;88;1;183;191;2.18e-126;353;907
Ec-14_000920.1;EsuBft1355_6a-00001;0;0.1275;0;100;101;101;0;0;0;101;100;1;101;101;100;100;1;101;101;6.81e-67;195;496
Ec-14_000930.1;EsuBft1355_7a-00001;0.0302;0.1116;0.2707;93.6;351;375;23;1;1;362;96.53;1;374;374;100;100;1;375;375;0;701;1810
Ec-14_000950.1;EsuBft318_15a-00001;0.03948;0.093;0.4245;88.645;968;1092;84;4;40;1001;91.67;3;1054;1056;99;99;1645;2736;2742;0;1847;4783
Ec-14_000980.1;EsuBft796_3a-00001;0.1846;0.5199;0.3551;91.176;124;136;11;1;1;125;91.91;28;163;304;45;45;1;135;195;3.15e-68;210;535
Ec-14_000990.1;EsuBft796_4a-00001;0.008399;0.0813;0.1033;98.107;311;317;6;0;0;313;98.74;59;375;377;84;84;2;318;319;0;641;1654
Ec-14_001000.1;EsuBft796_5a-00001;0.05086;0.1127;0.4512;86.167;1551;1800;185;13;64;1600;88.89;1;1782;1782;100;100;1;1754;1754;0;2595;6726
Ec-14_001010.1;EsuBft796_7a-00001;0.03905;0.06209;0.6288;90.014;622;691;56;3;13;639;92.47;154;838;838;82;82;1;684;684;0;1051;2719
Ec-14_001020.1;EsuBft796_8a-00001;0.03133;0.04666;0.6715;92.605;551;595;37;1;7;569;95.63;233;820;820;72;72;1;595;595;0;1080;2793
Ec-14_001030.1;EsuBft796_9a-00001;0.007075;0.03959;0.1787;98.253;225;229;4;0;0;228;99.56;1;229;229;100;100;1;229;229;3.62e-166;456;1174
Ec-14_001060.1;EsuBft796_12a-00001;0.03982;0.09412;0.4231;89.295;684;766;64;7;18;693;90.47;1;757;757;100;100;1;757;757;0;1110;2872
Ec-14_001070.1;EsuBft796_13a-00001;0.0148;0.0906;0.1633;96.784;331;342;11;0;0;336;98.25;1;342;342;100;100;1;342;342;0;674;1738
Ec-14_001080.1;EsuBft796_14a-00001;0.01491;0.06014;0.2479;96.917;503;519;16;0;0;507;97.69;1;519;519;100;100;1;519;519;0;996;2575
Ec-14_001090.1;EsuBft796_15a-00001;0.02351;0.1013;0.232;95.42;250;262;12;0;0;254;96.95;1;262;262;100;100;1;262;262;8.58e-168;463;1192
Ec-14_001100.1;EsuBft796_16a-00001;0.019;0.1051;0.1808;96.009;409;426;17;0;0;420;98.59;1;426;426;100;100;1;426;426;0;818;2114
Ec-14_001120.1;EsuBft1039_4a-00001;0.01933;0.09759;0.1981;93.947;388;413;14;1;11;394;95.4;1;413;413;100;100;21;422;422;0;774;1998
Ec-14_001130.2;EsuBft1039_5a-00001;0.03613;0.09968;0.3625;87.448;843;964;82;7;39;874;90.66;1;935;937;99;99;1;954;956;0;1513;3917
Ec-14_001140.1;EsuBft1039_6a-00001;0.02646;0.1442;0.1835;94.524;397;420;18;2;5;404;96.19;1;417;930;89;45;282;699;1612;0;771;1992
Ec-14_001150.1;EsuBft1039_7a-00001;0.02494;0.09941;0.2509;93.691;297;317;16;2;4;305;96.21;1;315;315;100;100;1;315;315;0;576;1484
Ec-14_001160.1;EsuBft1039_8a-00001;0.0185;0.08147;0.2271;96.189;732;761;29;0;0;744;97.77;1;761;763;99;99;52;812;814;0;1486;3847
Ec-14_001170.2;EsuBft1039_9a-00001;0.04824;0.08547;0.5644;90.036;253;281;27;1;1;265;94.31;1;280;280;100;100;297;577;577;4.88e-151;434;1115
Ec-14_001180.1;EsuBft2415_5a-00001;0.05486;0.08673;0.6325;79.211;522;659;65;4;72;547;83;1;624;647;96;96;1;622;623;0;989;2557
Ec-14_001190.3;EsuBft1717_3a-00001;0.09428;0.1199;0.7861;75.613;1234;1632;225;11;173;1325;81.19;96;1609;1628;93;93;35;1611;1738;0;2093;5422
Ec-14_001240.1;EsuBft451_34a-00001;0.01626;0.1183;0.1375;96.476;438;454;15;1;1;443;97.58;2;454;454;99;99;3;456;456;0;880;2273
Ec-14_001250.1;EsuBft451_33a-00001;0.0353;0.08494;0.4156;86.963;607;698;53;6;38;621;88.97;1;681;681;100;100;1;677;677;0;977;2525
Ec-14_001260.1;EsuBft451_31a-00001;0.0446;0.1059;0.4211;84.252;749;889;107;6;33;779;87.63;665;1552;1552;57;57;1;857;857;0;1106;2861
Ec-14_001290.1;EsuBft451_30a-00001;0.04677;0.1552;0.3013;90.169;266;295;29;0;0;279;94.58;1;295;295;100;100;1;295;295;1.72e-180;498;1283
Ec-14_001320.1;EsuBft451_27a-00001;0.005263;0.09914;0.05309;98.718;77;78;1;0;0;77;98.72;1;78;78;100;100;1;78;78;3.4e-51;154;388
Ec-14_001330.1;EsuBft451_26a-00001;0.02759;0.1114;0.2477;94.851;350;369;19;0;0;354;95.93;1;369;369;100;100;1;369;369;0;658;1698
Ec-14_001350.1;EsuBft451_25a-00001;0.03754;0.1124;0.3341;90.935;321;353;26;2;6;330;93.48;1;348;353;99;99;1;352;354;0;627;1616
Ec-14_001380.1;EsuBft451_23a-00001;0.02751;0.1119;0.2458;93.231;427;458;29;1;2;436;95.2;1;458;458;100;100;1;456;456;0;775;2001
Ec-14_001410.1;EsuBft451_20a-00001;0.0844;0.1264;0.6676;86.828;791;911;99;10;21;825;90.56;640;1534;1579;57;57;1;906;959;0;1022;2643
Ec-14_001430.1;EsuBft451_19a-00001;0.04216;0.09443;0.4464;89.436;1507;1685;141;4;37;1557;92.4;42;1726;1726;98;98;2;1649;1649;0;2819;7307
Ec-14_001440.1;EsuBft451_18a-00001;0.009471;0.09184;0.1031;97.561;80;82;2;0;0;82;100;1;82;82;100;100;1;82;82;1.19e-55;165;418
Ec-14_001450.2;EsuBft451_17a-00001;0.06777;0.148;0.4579;89.744;140;156;15;1;1;143;91.67;1;155;172;90;90;1;156;161;2.21e-65;196;499
Ec-14_001460.1;EsuBft451_16a-00001;0.02918;0.08679;0.3362;93.701;238;254;16;0;0;245;96.46;1;254;254;100;100;1;254;254;0;499;1286
Ec-14_001470.1;EsuBft451_15a-00001;0.007207;0.1157;0.06231;92.798;335;361;17;2;9;340;94.18;1;361;466;100;77;1;352;703;0;609;1570
Ec-14_001500.1;EsuBft451_13a-00001;0.02963;0.0843;0.3515;89.384;682;763;59;3;22;693;90.83;1;756;777;97;97;1;748;947;0;1153;2983
Ec-14_001510.2;EsuBft451_12a-00001;0.02581;0.08421;0.3065;91.538;1547;1690;120;13;23;1569;92.84;32;1704;1706;98;98;16;1699;2547;0;2337;6056
Ec-14_001520.1;EsuBft451_11a-00001;0.02345;0.08966;0.2616;95.533;385;403;18;0;0;389;96.53;1;403;403;100;100;1;403;403;0;763;1969
Ec-14_001530.1;EsuBft451_10a-00001;0.01613;0.087;0.1854;96.54;558;578;19;1;1;564;97.58;1;578;578;100;100;1;577;577;0;1141;2952
Ec-14_001540.1;EsuBft451_9a-00001;0.0232;0.09915;0.2339;94.681;534;564;27;3;3;541;95.92;1;562;562;100;100;1;563;563;0;1008;2607
Ec-14_001550.1;EsuBft451_8a-00001;0.05688;0.08759;0.6493;85.624;542;633;70;5;21;555;87.68;151;768;768;80;80;1;627;627;0;835;2158
Ec-14_001570.1;EsuBft451_7a-00001;0.02068;0.0694;0.298;96.246;282;293;11;0;0;287;97.95;1;293;295;99;99;1;293;295;0;576;1485
Ec-14_001590.1;EsuBft451_5a-00001;0.02805;0.1195;0.2347;94.485;257;272;15;0;0;263;96.69;1;272;272;100;100;1;272;272;0;530;1365
Ec-14_001600.1;EsuBft451_4a-00001;0.005312;0.07819;0.06793;98.842;768;777;9;0;0;771;99.23;1;777;777;100;100;1;777;777;0;1586;4106
Ec-14_001610.1;EsuBft451_3a-00001;0.04643;0.09083;0.5111;85.053;404;475;48;3;23;420;88.42;1;466;1374;93;34;1;461;1521;0;783;2021
Ec-14_001620.1;EsuBft451_35a-00001;0.0753;0.09069;0.8303;84.645;441;521;76;1;4;468;89.83;1;521;522;99;99;1;517;638;0;711;1834
Ec-14_001640.1;EsuBft1507_4a-00001;0.04711;0.1457;0.3234;89.72;288;321;27;2;6;295;91.9;49;369;400;80;80;1;315;318;0;560;1443
Ec-14_001650.1;EsuBft1507_5a-00001;0.01102;0.08856;0.1245;97.07;497;512;12;1;3;501;97.85;1;512;512;100;100;46;554;554;0;1008;2605
Ec-14_001660.1;EsuBft1507_6a-00001;0.1392;0.2905;0.4791;76.241;430;564;108;4;26;448;79.43;1;551;551;100;100;85;635;635;0;612;1577
Ec-14_001680.1;EsuBft1507_7a-00001;0.005102;0.06322;0.0807;98.688;376;381;4;1;1;377;98.95;1;381;381;100;100;1;380;380;0;744;1922
Ec-14_001700.1;EsuBft2036_6a-00001;0.05011;0.06138;0.8165;87.375;436;499;51;3;12;444;88.98;34;524;524;94;94;1;495;495;0;773;1997
Ec-14_001710.1;EsuBft4151_3a-00001;0.03814;0.318;0.1199;85.294;29;34;5;0;0;30;88.24;81;114;596;6;6;7;40;43;3.44e-13;63.5;153
Ec-14_001730.1;EsuBft1545_4a-00001;0.03282;0.09504;0.3453;91.473;118;129;11;0;0;120;93.02;1;129;588;22;22;1;129;549;3.59e-63;216;551
Ec-14_001740.1;EsuBft1545_5a-00001;0.0358;0.07887;0.454;90.325;999;1106;78;4;29;1026;92.77;1;1080;1080;100;100;1;1103;1103;0;1581;4093
Ec-14_001770.1;EsuBft973_6a-00001;0.01947;0.07108;0.2739;95.833;230;240;9;1;1;232;96.67;1;239;239;100;100;1;240;240;2.5e-168;463;1191
Ec-14_001800.1;EsuBft1572_6a-00001;0.02766;0.06877;0.4022;93.917;1683;1792;109;0;0;1716;95.76;184;1975;1975;100;91;243;2034;2034;0;3289;8527
Ec-14_001810.1;EsuBft1572_9a-00001;0.01524;0.105;0.1452;96.824;823;850;27;0;0;829;97.53;415;1264;1264;67;67;8;857;857;0;1677;4344
Ec-14_001830.1;EsuBft1787_6a-00001;0.0741;0.1102;0.6725;81.401;337;414;62;6;15;350;84.54;18;430;1598;26;26;24;423;425;4.36e-120;383;984
Ec-14_001850.1;EsuBft1066_7a-00001;0.04853;0.06184;0.7848;87.818;656;747;74;4;17;672;89.96;30;765;787;94;94;1;741;747;0;978;2527
Ec-14_001860.1;EsuBft1066_6a-00001;0.04126;0.08923;0.4624;84.422;1008;1194;103;11;83;1029;86.18;54;1212;1214;95;95;1;1146;1234;0;1639;4244
Ec-14_001870.1;EsuBft1066_4a-00001;0.0533;0.1778;0.2998;97.156;410;422;12;0;0;414;98.1;147;568;744;57;57;28;449;474;0;817;2110
Ec-14_001880.1;EsuBft229_13a-00001;0.0198;0.2595;0.0763;94.444;85;90;2;1;3;86;95.56;1;87;100;87;87;1024;1113;1532;8.08e-52;173;438
Ec-14_001910.1;EsuBft1787_2a-00001;0.03933;0.1107;0.3552;92.394;413;447;34;0;0;426;95.3;1;447;447;100;100;1;447;447;0;777;2006
Ec-14_001920.1;EsuBft2243_2a-00001;0.09318;0.2414;0.3859;97;194;200;5;1;1;197;98.5;33;232;265;75;75;3;201;269;1.38e-136;385;988
Ec-14_001930.1;EsuBft2243_4a-00001;0.02279;0.06569;0.3469;94.767;326;344;15;1;3;332;96.51;1;341;341;100;100;17;360;360;0;641;1654
Ec-14_001940.1;EsuBft2243_5a-00001;0.02528;0.09427;0.2681;93.204;384;412;24;2;4;395;95.87;1;412;412;100;100;73;480;480;0;739;1908
Ec-14_001950.1;EsuBft110_27a-00001;0.02009;0.08755;0.2295;90;2214;2460;107;10;139;2245;91.26;1;2448;2463;99;99;1;2333;2537;0;3997;10367
Ec-14_001960.1;EsuBft110_26a-00001;0.008295;0.07531;0.1102;98.069;457;466;9;0;0;460;98.71;1;466;466;100;100;1;466;466;0;936;2418
Ec-14_001970.1;EsuBft110_25a-00001;0.01807;0.081;0.2231;96.247;436;453;17;0;0;441;97.35;1;453;453;100;100;1;453;453;0;874;2258
Ec-14_001980.1;EsuBft110_22a-00001;0.02854;0.1186;0.2407;94.197;487;517;30;0;0;495;95.74;1;517;536;96;96;1;517;520;0;953;2464
Ec-14_002010.1;EsuBft110_20a-00001;0.06199;0.07651;0.8102;87.687;235;268;32;1;1;244;91.04;1;268;268;100;100;1;267;267;5.03e-161;447;1149
Ec-14_002030.1;EsuBft110_19a-00001;0.0146;0.1378;0.106;95.268;302;317;11;2;4;307;96.85;299;611;1099;28;28;6;322;327;0;618;1593
Ec-14_002050.1;EsuBft110_17a-00001;0;0.05327;0;100;390;390;0;0;0;390;100;44;433;433;90;90;1;390;390;0;814;2102
Ec-14_002080.1;EsuBft110_16a-00001;0.05301;0.09636;0.5502;86.371;507;587;63;5;17;525;89.44;1;585;585;100;100;1;572;572;0;782;2020
Ec-14_002090.1;EsuBft110_15a-00001;0.02336;0.1497;0.1561;97.118;674;694;17;1;3;684;98.56;1;694;750;93;93;1;691;704;0;1361;3523
