GeneID,phylostratum,rank,taxonomic_representativeness
Ec-15_002460.1,Phaeophyceae,7,75
Ec-15_002470.1,Ectocarpus,10,100
Ec-15_002480.1,cellular organisms,1,100
Ec-15_002490.1,Ectocarpus siliculosus,11,100
Ec-15_002500.1,Phaeophyceae,7,100
Ec-15_002530.1,cellular organisms,1,100
Ec-15_002540.1,cellular organisms,1,100
Ec-15_002550.1,Ectocarpus siliculosus,11,100
Ec-15_002560.1,cellular organisms,1,100
Ec-15_002570.1,Eukaryota,2,88
Ec-15_002580.1,Stramenopiles,4,100
Ec-15_002590.1,Ectocarpus siliculosus,11,100
Ec-15_002600.1,Eukaryota,2,66
Ec-15_002620.1,cellular organisms,1,100
Ec-15_002630.1,cellular organisms,1,100
Ec-15_002640.1,cellular organisms,1,100
Ec-15_002650.1,Eukaryota,2,77
Ec-15_002660.1,cellular organisms,1,100
Ec-15_002670.1,cellular organisms,1,90
Ec-15_002680.1,cellular organisms,1,100
Ec-15_002690.1,Phaeophyceae,7,100
Ec-15_002700.1,Ectocarpus siliculosus,11,100
Ec-15_002720.1,cellular organisms,1,100
Ec-15_002730.1,Eukaryota,2,100
Ec-15_002740.1,cellular organisms,1,100
Ec-15_002760.1,cellular organisms,1,90
Ec-15_002770.1,cellular organisms,1,100
Ec-15_002780.1,ALE clade,8,100
Ec-15_002790.1,Eukaryota,2,100
Ec-15_002800.1,Phaeophyceae,7,100
Ec-15_002810.1,cellular organisms,1,100
Ec-15_002820.1,cellular organisms,1,80
Ec-15_002830.1,Ochrophyta,5,83
Ec-15_002840.1,Ectocarpus siliculosus,11,100
Ec-15_002850.1,cellular organisms,1,100
Ec-15_002860.2,Ectocarpus siliculosus,11,100
Ec-15_002870.1,cellular organisms,1,80
Ec-15_002880.1,Ectocarpus siliculosus,11,100
Ec-15_002890.1,Eukaryota,2,66
Ec-15_002900.1,Ectocarpus siliculosus,11,100
Ec-15_002910.1,cellular organisms,1,90
Ec-15_002920.1,cellular organisms,1,90
Ec-15_002930.1,cellular organisms,1,100
Ec-15_002940.1,cellular organisms,1,100
Ec-15_002950.1,cellular organisms,1,100
Ec-15_002960.1,cellular organisms,1,100
Ec-15_002970.1,ALE clade,8,100
Ec-15_002980.1,Ectocarpus,10,100
Ec-15_002990.1,Phaeophyceae,7,100
Ec-15_003010.1,Phaeophyceae,7,100
Ec-15_003020.1,Eukaryota,2,55
Ec-15_003030.1,cellular organisms,1,100
Ec-15_003040.1,cellular organisms,1,100
Ec-15_003050.1,Eukaryota,2,55
Ec-15_003060.2,PX clade,6,100
Ec-15_003070.1,Eukaryota,2,88
Ec-15_003090.1,cellular organisms,1,100
Ec-15_003100.1,cellular organisms,1,80
Ec-15_003110.1,Phaeophyceae,7,100
Ec-15_003120.1,Ochrophyta,5,100
Ec-15_003130.1,cellular organisms,1,100
Ec-15_003140.1,cellular organisms,1,90
Ec-15_003150.1,cellular organisms,1,100
Ec-15_003160.1,Phaeophyceae,7,100
Ec-15_003170.1,cellular organisms,1,100
Ec-15_003180.1,cellular organisms,1,50
Ec-15_003190.2,Ectocarpus siliculosus,11,100
Ec-15_003200.1,ALE clade,8,100
Ec-15_003210.1,Ectocarpales,9,100
Ec-15_003220.1,Phaeophyceae,7,75
Ec-15_003230.1,cellular organisms,1,90
Ec-15_003240.1,Eukaryota,2,77
Ec-15_003250.1,cellular organisms,1,100
Ec-15_003260.1,Ochrophyta,5,100
Ec-15_003265.1,Phaeophyceae,7,75
Ec-15_003270.1,cellular organisms,1,80
Ec-15_003280.1,ALE clade,8,100
Ec-15_003290.1,cellular organisms,1,100
Ec-15_003300.1,cellular organisms,1,100
Ec-15_003310.1,cellular organisms,1,90
Ec-15_003320.1,cellular organisms,1,100
Ec-15_003330.1,cellular organisms,1,100
Ec-15_003360.1,cellular organisms,1,100
Ec-15_003370.1,cellular organisms,1,100
Ec-15_003380.1,cellular organisms,1,100
Ec-15_003390.2,Ectocarpus siliculosus,11,100
Ec-15_003400.2,Ectocarpus siliculosus,11,100
Ec-15_003410.1,Phaeophyceae,7,100
Ec-15_003420.1,cellular organisms,1,90
Ec-15_003440.1,cellular organisms,1,80
Ec-15_003450.1,Stramenopiles,4,71
Ec-15_003460.1,cellular organisms,1,100
Ec-15_003470.1,Phaeophyceae,7,100
Ec-15_003480.3,Phaeophyceae,7,100
Ec-15_003490.1,Ectocarpales,9,100
Ec-15_003500.1,cellular organisms,1,60
Ec-15_003510.1,Phaeophyceae,7,100
Ec-15_003520.1,Eukaryota,2,100
Ec-15_003530.1,Eukaryota,2,77
Ec-15_003540.1,cellular organisms,1,100
Ec-15_003550.1,ALE clade,8,100
Ec-15_003560.1,cellular organisms,1,100
Ec-15_003570.1,Eukaryota,2,55
Ec-15_003580.1,Eukaryota,2,88
Ec-15_003590.1,ALE clade,8,100
Ec-15_003600.2,cellular organisms,1,100
Ec-15_003610.1,Ectocarpus siliculosus,11,100
Ec-15_003620.1,cellular organisms,1,50
Ec-15_003630.1,cellular organisms,1,100
Ec-15_003640.1,cellular organisms,1,100
Ec-15_003650.2,Ectocarpus siliculosus,11,100
Ec-15_003660.1,Phaeophyceae,7,100
Ec-15_003670.1,cellular organisms,1,100
Ec-15_003680.1,Phaeophyceae,7,100
Ec-15_003690.1,cellular organisms,1,100
Ec-15_003700.1,Phaeophyceae,7,75
Ec-15_003720.1,cellular organisms,1,100
Ec-15_003730.1,cellular organisms,1,100
Ec-15_003740.2,Ectocarpus siliculosus,11,100
Ec-15_003750.1,Ectocarpales,9,100
Ec-15_003760.1,Ectocarpus,10,100
Ec-15_003770.1,cellular organisms,1,100
Ec-15_003790.1,Ectocarpus siliculosus,11,100
Ec-15_003800.2,ALE clade,8,100
Ec-15_003810.1,Ectocarpus siliculosus,11,100
Ec-15_003820.1,Eukaryota,2,55
Ec-15_003830.1,Eukaryota,2,100
Ec-15_003840.1,Eukaryota,2,100
Ec-15_003850.1,Eukaryota,2,77
Ec-15_003860.1,Phaeophyceae,7,100
Ec-15_003880.1,Ectocarpus siliculosus,11,100
Ec-15_003890.1,Eukaryota,2,88
Ec-15_003900.1,ALE clade,8,100
Ec-15_003910.1,cellular organisms,1,100
Ec-15_003920.1,cellular organisms,1,100
Ec-15_003930.1,cellular organisms,1,100
Ec-15_003940.1,cellular organisms,1,100
Ec-15_003950.1,cellular organisms,1,50
Ec-15_003960.1,cellular organisms,1,70
Ec-15_003970.1,cellular organisms,1,100
Ec-15_003980.1,cellular organisms,1,100
Ec-15_003990.1,Possible contamination or HGT,NA,30
Ec-15_004000.1,cellular organisms,1,100
Ec-15_004010.1,PX clade,6,100
Ec-15_004020.1,Ectocarpus siliculosus,11,100
Ec-15_004030.1,ALE clade,8,100
Ec-15_004040.1,ALE clade,8,100
Ec-15_004050.1,Phaeophyceae,7,100
Ec-15_004060.1,cellular organisms,1,90
Ec-15_004070.1,cellular organisms,1,80
Ec-15_004080.1,ALE clade,8,100
Ec-15_004100.1,cellular organisms,1,80
Ec-15_004110.1,cellular organisms,1,100
Ec-15_004120.1,cellular organisms,1,100
Ec-15_004140.1,cellular organisms,1,90
Ec-15_004150.1,cellular organisms,1,100
Ec-15_004170.1,cellular organisms,1,90
Ec-15_004180.1,cellular organisms,1,100
Ec-15_004190.1,Ectocarpus siliculosus,11,100
Ec-15_004200.1,PX clade,6,100
Ec-15_004210.1,cellular organisms,1,90
Ec-15_004220.1,Stramenopiles,4,71
Ec-15_004230.1,cellular organisms,1,100
Ec-15_004240.1,cellular organisms,1,100
Ec-15_004250.1,Phaeophyceae,7,100
Ec-15_004260.1,Eukaryota,2,88
Ec-15_004270.1,Ectocarpus siliculosus,11,100
Ec-15_004280.1,Ectocarpus siliculosus,11,100
Ec-15_004290.1,ALE clade,8,66
Ec-15_004300.2,Ectocarpus siliculosus,11,100
Ec-15_004310.1,Eukaryota,2,44
Ec-15_004320.1,cellular organisms,1,80
Ec-15_004330.1,cellular organisms,1,70
Ec-15_004340.1,cellular organisms,1,100
Ec-15_004350.1,cellular organisms,1,100
Ec-15_004360.1,Phaeophyceae,7,100
Ec-15_004370.1,PX clade,6,100
Ec-15_004380.1,Ectocarpus siliculosus,11,100
Ec-15_004390.1,ALE clade,8,100
Ec-15_004400.1,cellular organisms,1,100
Ec-15_004420.1,Eukaryota,2,100
Ec-15_004430.1,cellular organisms,1,90
Ec-15_004440.1,Phaeophyceae,7,100
Ec-15_004450.1,cellular organisms,1,80
Ec-15_004460.1,Phaeophyceae,7,100
Ec-15_004470.1,Ectocarpus,10,100
Ec-15_004490.1,cellular organisms,1,60
Ec-15_004500.1,Phaeophyceae,7,100
Ec-15_004510.1,Eukaryota,2,100
Ec-15_004520.1,Phaeophyceae,7,100
Ec-15_004530.1,cellular organisms,1,100
Ec-15_004550.1,cellular organisms,1,100
Ec-15_004560.1,cellular organisms,1,100
Ec-15_004570.1,cellular organisms,1,100
Ec-15_004580.1,ALE clade,8,66
Ec-15_004590.1,cellular organisms,1,100
Ec-15_004610.1,Phaeophyceae,7,100
Ec-15_004620.1,Ectocarpus siliculosus,11,100
Ec-15_004630.1,cellular organisms,1,100
Ec-15_004640.1,cellular organisms,1,90
Ec-15_004650.1,Eukaryota,2,77
Ec-15_004670.3,Phaeophyceae,7,100
Ec-15_004680.1,Ectocarpales,9,50
Ec-15_004700.1,Ectocarpales,9,100
Ec-15_004710.1,Ectocarpus siliculosus,11,100
Ec-15_004720.2,Phaeophyceae,7,75
Ec-15_004730.2,cellular organisms,1,70
Ec-15_004740.1,Phaeophyceae,7,100
Ec-15_004750.1,cellular organisms,1,100
Ec-15_004760.1,Phaeophyceae,7,75
Ec-15_004770.1,cellular organisms,1,100
Ec-15_004790.1,cellular organisms,1,100
Ec-15_004800.2,ALE clade,8,100
Ec-15_004810.1,Ectocarpus siliculosus,11,100
Ec-15_004820.1,Eukaryota,2,55
Ec-15_004830.1,Eukaryota,2,66
Ec-15_004840.1,cellular organisms,1,70
Ec-15_004850.1,Eukaryota,2,55
Ec-15_004860.1,Ectocarpus siliculosus,11,100
Ec-15_004870.2,Ectocarpus siliculosus,11,100
Ec-15_004880.1,Ectocarpus,10,100
Ec-15_004890.1,PX clade,6,100
Ec-15_004900.1,cellular organisms,1,100
Ec-15_004910.1,Ectocarpus siliculosus,11,100
Ec-15_004930.4,Ectocarpus siliculosus,11,100
Ec-15_004940.1,cellular organisms,1,100
Ec-15_004950.1,cellular organisms,1,100
Ec-15_004960.1,Phaeophyceae,7,75
Ec-15_004970.1,cellular organisms,1,100
Ec-15_004975.1,Stramenopiles,4,100
Ec-15_004980.1,cellular organisms,1,100
Ec-15_004990.1,cellular organisms,1,70
Ec-15_005010.2,cellular organisms,1,80
Ec-15_005020.1,Ectocarpus siliculosus,11,100
Ec-15_005030.1,Ectocarpus siliculosus,11,100
Ec-16_000010.2,PX clade,6,100
Ec-16_000020.2,cellular organisms,1,90
Ec-16_000030.1,cellular organisms,1,100
Ec-16_000040.1,Eukaryota,2,100
Ec-16_000050.1,cellular organisms,1,100
Ec-16_000070.1,cellular organisms,1,60
Ec-16_000080.1,cellular organisms,1,100
Ec-16_000090.1,cellular organisms,1,100
Ec-16_000100.1,Eukaryota,2,100
Ec-16_000110.1,cellular organisms,1,60
Ec-16_000120.1,PX clade,6,100
Ec-16_000130.1,cellular organisms,1,100
Ec-16_000150.1,cellular organisms,1,100
Ec-16_000180.2,cellular organisms,1,100
Ec-16_000190.1,cellular organisms,1,100
Ec-16_000210.1,cellular organisms,1,100
Ec-16_000220.1,cellular organisms,1,100
Ec-16_000240.1,cellular organisms,1,100
Ec-16_000260.1,cellular organisms,1,100
Ec-16_000270.1,Phaeophyceae,7,100
Ec-16_000280.1,cellular organisms,1,90
Ec-16_000300.1,Phaeophyceae,7,100
Ec-16_000310.1,cellular organisms,1,100
Ec-16_000320.1,cellular organisms,1,100
Ec-16_000330.1,Ectocarpus siliculosus,11,100
Ec-16_000340.1,Ectocarpales,9,50
Ec-16_000350.1,Eukaryota,2,77
Ec-16_000360.1,ALE clade,8,100
Ec-16_000370.1,Phaeophyceae,7,100
Ec-16_000390.1,Ectocarpales,9,100
Ec-16_000400.1,Phaeophyceae,7,75
Ec-16_000410.1,cellular organisms,1,100
Ec-16_000420.1,cellular organisms,1,100
Ec-16_000430.1,cellular organisms,1,100
Ec-16_000450.1,Phaeophyceae,7,100
Ec-16_000460.1,Phaeophyceae,7,75
Ec-16_000480.1,cellular organisms,1,100
Ec-16_000490.1,cellular organisms,1,90
Ec-16_000500.2,Ochrophyta,5,83
Ec-16_000510.1,cellular organisms,1,100
Ec-16_000520.1,cellular organisms,1,100
Ec-16_000530.1,cellular organisms,1,100
Ec-16_000540.1,Phaeophyceae,7,100
Ec-16_000550.1,cellular organisms,1,100
Ec-16_000610.1,cellular organisms,1,100
Ec-16_000620.1,Eukaryota,2,77
Ec-16_000625.1,Phaeophyceae,7,100
Ec-16_000630.1,cellular organisms,1,100
Ec-16_000640.1,cellular organisms,1,90
Ec-16_000650.1,cellular organisms,1,100
Ec-16_000660.1,cellular organisms,1,100
Ec-16_000670.1,Ectocarpus siliculosus,11,100
Ec-16_000680.1,PX clade,6,100
Ec-16_000690.1,cellular organisms,1,100
Ec-16_000700.1,cellular organisms,1,100
Ec-16_000710.1,Eukaryota,2,66
Ec-16_000720.1,cellular organisms,1,100
Ec-16_000730.1,Phaeophyceae,7,100
Ec-16_000740.1,Phaeophyceae,7,100
Ec-16_000750.1,Ectocarpus siliculosus,11,100
Ec-16_000760.1,Phaeophyceae,7,100
Ec-16_000770.1,cellular organisms,1,100
Ec-16_000800.1,cellular organisms,1,100
Ec-16_000810.1,cellular organisms,1,90
Ec-16_000820.1,cellular organisms,1,100
Ec-16_000830.1,cellular organisms,1,100
Ec-16_000840.1,cellular organisms,1,100
Ec-16_000850.1,cellular organisms,1,80
Ec-16_000870.1,cellular organisms,1,100
Ec-16_000890.1,Ectocarpales,9,100
Ec-16_000910.1,Phaeophyceae,7,100
Ec-16_000930.1,cellular organisms,1,100
Ec-16_000950.1,cellular organisms,1,90
Ec-16_000960.1,Phaeophyceae,7,75
Ec-16_000970.1,Phaeophyceae,7,75
Ec-16_000990.1,Eukaryota,2,88
Ec-16_001000.1,cellular organisms,1,100
Ec-16_001010.1,Phaeophyceae,7,100
Ec-16_001020.1,Ochrophyta,5,83
Ec-16_001030.1,Eukaryota,2,100
Ec-16_001060.1,Eukaryota,2,55
Ec-16_001070.1,Ectocarpales,9,100
Ec-16_001080.2,cellular organisms,1,80
Ec-16_001090.1,cellular organisms,1,80
Ec-16_001110.1,cellular organisms,1,100
Ec-16_001120.1,Ectocarpus siliculosus,11,100
Ec-16_001130.2,Ectocarpus siliculosus,11,100
Ec-16_001140.1,Ectocarpus,10,100
Ec-16_001150.1,cellular organisms,1,100
Ec-16_001160.1,cellular organisms,1,90
Ec-16_001170.1,Phaeophyceae,7,100
Ec-16_001180.1,Eukaryota,2,88
Ec-16_001190.1,Phaeophyceae,7,100
Ec-16_001200.1,ALE clade,8,66
Ec-16_001210.1,PX clade,6,100
Ec-16_001220.1,Eukaryota,2,88
Ec-16_001230.1,Ectocarpus,10,100
Ec-16_001240.1,cellular organisms,1,70
Ec-16_001250.1,cellular organisms,1,100
Ec-16_001260.1,cellular organisms,1,100
Ec-16_001270.1,Phaeophyceae,7,100
Ec-16_001280.1,cellular organisms,1,90
Ec-16_001290.1,cellular organisms,1,100
Ec-16_001300.1,cellular organisms,1,100
Ec-16_001310.2,Ectocarpus siliculosus,11,100
Ec-16_001320.1,Eukaryota,2,66
Ec-16_001330.1,Phaeophyceae,7,100
Ec-16_001340.1,cellular organisms,1,90
Ec-16_001350.1,Phaeophyceae,7,50
Ec-16_001360.1,cellular organisms,1,100
Ec-16_001370.1,Eukaryota,2,77
Ec-16_001380.1,Stramenopiles,4,85
Ec-16_001390.1,Eukaryota,2,55
Ec-16_001400.1,Ectocarpus siliculosus,11,100
Ec-16_001410.1,Eukaryota,2,55
Ec-16_001420.2,Phaeophyceae,7,100
Ec-16_001430.1,Phaeophyceae,7,100
Ec-16_001440.1,Eukaryota,2,100
Ec-16_001450.1,cellular organisms,1,100
Ec-16_001460.1,cellular organisms,1,100
Ec-16_001470.1,cellular organisms,1,100
Ec-16_001480.1,cellular organisms,1,100
Ec-16_001490.1,cellular organisms,1,70
Ec-16_001500.1,cellular organisms,1,60
Ec-16_001510.1,Eukaryota,2,88
Ec-16_001520.1,cellular organisms,1,100
Ec-16_001530.1,cellular organisms,1,100
Ec-16_001540.1,Phaeophyceae,7,100
Ec-16_001550.1,cellular organisms,1,100
Ec-16_001560.2,Ectocarpus siliculosus,11,100
Ec-16_001565.1,Ectocarpus siliculosus,11,100
Ec-16_001570.1,cellular organisms,1,60
Ec-16_001590.2,Ectocarpus,10,100
Ec-16_001600.1,Eukaryota,2,55
Ec-16_001610.1,ALE clade,8,100
Ec-16_001620.1,Eukaryota,2,55
Ec-16_001630.1,Ectocarpus siliculosus,11,100
Ec-16_001640.1,cellular organisms,1,100
Ec-16_001650.1,cellular organisms,1,70
Ec-16_001660.1,cellular organisms,1,100
Ec-16_001670.1,cellular organisms,1,100
Ec-16_001680.1,cellular organisms,1,90
Ec-16_001690.2,Ectocarpus siliculosus,11,100
Ec-16_001700.1,Eukaryota,2,77
Ec-16_001710.1,cellular organisms,1,100
Ec-16_001720.1,cellular organisms,1,90
Ec-16_001730.1,Phaeophyceae,7,100
Ec-16_001740.1,Phaeophyceae,7,100
Ec-16_001750.1,Ectocarpus siliculosus,11,100
Ec-16_001760.1,cellular organisms,1,100
Ec-16_001780.1,cellular organisms,1,100
Ec-16_001790.1,Eukaryota,2,100
Ec-16_001800.2,Ectocarpus siliculosus,11,100
Ec-16_001810.1,cellular organisms,1,100
Ec-16_001820.1,cellular organisms,1,70
Ec-16_001830.1,Phaeophyceae,7,100
Ec-16_001840.1,Eukaryota,2,55
Ec-16_001850.1,Eukaryota,2,100
Ec-16_001860.3,Ectocarpus,10,100
Ec-16_001870.2,Ectocarpus siliculosus,11,100
Ec-16_001880.1,Ectocarpus siliculosus,11,100
Ec-16_001890.1,cellular organisms,1,80
Ec-16_001900.1,cellular organisms,1,60
Ec-16_001910.1,Phaeophyceae,7,100
Ec-16_001920.1,Phaeophyceae,7,100
Ec-16_001930.1,Ectocarpus siliculosus,11,100
Ec-16_001940.2,Ectocarpus siliculosus,11,100
Ec-16_001950.1,cellular organisms,1,70
Ec-16_001960.1,cellular organisms,1,100
Ec-16_001970.1,cellular organisms,1,90
Ec-16_001980.1,Ectocarpus siliculosus,11,100
Ec-16_001990.1,Eukaryota,2,44
Ec-16_002000.1,cellular organisms,1,100
Ec-16_002010.1,cellular organisms,1,100
Ec-16_002020.1,Phaeophyceae,7,100
Ec-16_002030.1,cellular organisms,1,100
Ec-16_002040.1,cellular organisms,1,100
Ec-16_002050.1,cellular organisms,1,100
Ec-16_002060.1,cellular organisms,1,100
Ec-16_002070.1,cellular organisms,1,100
Ec-16_002080.2,Eukaryota,2,77
Ec-16_002090.1,Phaeophyceae,7,100
Ec-16_002100.1,cellular organisms,1,90
Ec-16_002110.1,ALE clade,8,100
Ec-16_002120.1,cellular organisms,1,100
Ec-16_002130.1,cellular organisms,1,100
Ec-16_002140.1,Eukaryota,2,100
Ec-16_002150.1,cellular organisms,1,90
Ec-16_002160.1,cellular organisms,1,100
Ec-16_002170.1,Phaeophyceae,7,100
Ec-16_002180.1,Ectocarpus siliculosus,11,100
Ec-16_002190.1,cellular organisms,1,100
Ec-16_002210.1,cellular organisms,1,100
Ec-16_002230.1,cellular organisms,1,100
Ec-16_002240.1,cellular organisms,1,90
Ec-16_002250.1,cellular organisms,1,90
Ec-16_002260.1,cellular organisms,1,100
Ec-16_002270.1,cellular organisms,1,100
Ec-16_002280.1,Ectocarpus siliculosus,11,100
Ec-16_002290.1,Ectocarpus siliculosus,11,100
Ec-16_002300.1,Ectocarpus,10,100
Ec-16_002310.1,cellular organisms,1,80
Ec-16_002320.1,cellular organisms,1,90
Ec-16_002330.1,cellular organisms,1,100
Ec-16_002340.1,cellular organisms,1,90
Ec-16_002350.1,Eukaryota,2,66
Ec-16_002360.2,Phaeophyceae,7,100
Ec-16_002370.2,Ectocarpus siliculosus,11,100
Ec-16_002380.2,ALE clade,8,100
Ec-16_002390.1,Phaeophyceae,7,100
Ec-16_002400.1,Phaeophyceae,7,100
Ec-16_002420.1,cellular organisms,1,100
Ec-16_002430.1,cellular organisms,1,100
Ec-16_002440.1,cellular organisms,1,100
Ec-16_002450.1,Ectocarpus siliculosus,11,100
Ec-16_002460.2,Ectocarpus siliculosus,11,100
Ec-16_002470.1,PX clade,6,100
Ec-16_002480.1,Ectocarpus,10,100
Ec-16_002490.1,ALE clade,8,100
Ec-16_002500.2,Eukaryota,2,55
Ec-16_002510.1,Ectocarpus siliculosus,11,100
Ec-16_002520.1,Eukaryota,2,100
Ec-16_002530.1,Stramenopiles,4,57
Ec-16_002540.1,cellular organisms,1,100
Ec-16_002550.1,Sar,3,50
Ec-16_002560.1,cellular organisms,1,100
Ec-16_002570.1,Ectocarpus siliculosus,11,100
Ec-16_002580.2,Ectocarpus siliculosus,11,100
Ec-16_002590.1,cellular organisms,1,100
Ec-16_002600.1,Ectocarpus siliculosus,11,100
Ec-16_002610.1,Phaeophyceae,7,100
Ec-16_002620.1,Phaeophyceae,7,100
Ec-16_002630.1,cellular organisms,1,90
Ec-16_002640.1,cellular organisms,1,100
Ec-16_002650.1,cellular organisms,1,100
Ec-16_002660.1,PX clade,6,100
Ec-16_002670.1,Stramenopiles,4,71
Ec-16_002680.1,cellular organisms,1,100
Ec-16_002690.1,Phaeophyceae,7,100
Ec-16_002700.1,Phaeophyceae,7,100
Ec-16_002710.1,cellular organisms,1,100
Ec-16_002720.1,ALE clade,8,100
Ec-16_002730.1,Ectocarpus siliculosus,11,100
Ec-16_002740.1,cellular organisms,1,100
Ec-16_002750.1,Phaeophyceae,7,100
Ec-16_002760.1,cellular organisms,1,100
Ec-16_002770.1,Phaeophyceae,7,100
Ec-16_002790.2,Phaeophyceae,7,100
Ec-16_002800.1,Phaeophyceae,7,100
Ec-16_002805.1,cellular organisms,1,100
Ec-16_002810.1,Phaeophyceae,7,100
Ec-16_002820.1,Phaeophyceae,7,75
Ec-16_002830.1,Ectocarpales,9,50
Ec-16_002840.1,cellular organisms,1,50
Ec-16_002850.1,Eukaryota,2,100
Ec-16_002860.1,Phaeophyceae,7,75
Ec-16_002870.1,cellular organisms,1,100
Ec-16_002880.1,Phaeophyceae,7,100
Ec-16_002890.1,cellular organisms,1,80
Ec-16_002900.1,cellular organisms,1,90
Ec-16_002910.1,Ectocarpales,9,100
Ec-16_002920.1,ALE clade,8,100
Ec-16_002930.1,Eukaryota,2,44
Ec-16_002940.1,cellular organisms,1,70
Ec-16_002950.1,PX clade,6,100
Ec-16_002960.1,ALE clade,8,66
Ec-16_002970.1,cellular organisms,1,90
Ec-16_002980.1,Phaeophyceae,7,75
Ec-16_002990.1,cellular organisms,1,100
Ec-16_003000.1,cellular organisms,1,90
Ec-16_003010.1,cellular organisms,1,100
Ec-16_003020.1,cellular organisms,1,100
Ec-16_003030.1,cellular organisms,1,100
Ec-16_003040.1,cellular organisms,1,60
Ec-16_003050.1,cellular organisms,1,40
Ec-16_003060.3,cellular organisms,1,100
Ec-16_003070.1,cellular organisms,1,100
Ec-16_003090.1,cellular organisms,1,100
Ec-16_003100.1,cellular organisms,1,80
Ec-16_003110.1,cellular organisms,1,100
Ec-16_003120.1,cellular organisms,1,100
Ec-16_003140.1,cellular organisms,1,100
Ec-16_003150.1,cellular organisms,1,100
Ec-16_003160.1,Phaeophyceae,7,100
Ec-16_003170.1,Phaeophyceae,7,75
Ec-16_003180.1,PX clade,6,100
Ec-16_003190.1,Phaeophyceae,7,100
Ec-16_003200.1,Eukaryota,2,88
Ec-16_003210.1,cellular organisms,1,80
Ec-16_003220.1,Eukaryota,2,77
Ec-16_003230.2,Ectocarpus siliculosus,11,100
Ec-16_003240.1,cellular organisms,1,100
Ec-16_003250.1,Stramenopiles,4,71
Ec-16_003260.1,ALE clade,8,100
Ec-16_003270.1,cellular organisms,1,100
Ec-16_003280.1,cellular organisms,1,70
Ec-16_003290.1,cellular organisms,1,100
Ec-16_003300.1,cellular organisms,1,100
Ec-16_003310.1,PX clade,6,100
Ec-16_003320.1,cellular organisms,1,90
Ec-16_003330.1,cellular organisms,1,100
Ec-16_003350.1,cellular organisms,1,80
Ec-16_003360.1,cellular organisms,1,90
Ec-16_003370.1,cellular organisms,1,50
Ec-16_003380.1,Ectocarpus siliculosus,11,100
Ec-16_003390.1,Eukaryota,2,88
Ec-16_003400.1,Sar,3,75
Ec-16_003410.1,Eukaryota,2,77
Ec-16_003420.1,Eukaryota,2,77
Ec-16_003430.1,cellular organisms,1,90
Ec-16_003440.1,cellular organisms,1,100
Ec-16_003450.1,cellular organisms,1,100
Ec-16_003460.1,cellular organisms,1,70
Ec-16_003470.1,cellular organisms,1,100
Ec-16_003480.1,cellular organisms,1,80
Ec-16_003490.1,Phaeophyceae,7,100
Ec-16_003520.1,Phaeophyceae,7,100
Ec-16_003530.1,Ectocarpus siliculosus,11,100
Ec-16_003540.1,Ectocarpus siliculosus,11,100
Ec-16_003550.1,PX clade,6,100
Ec-16_003560.1,cellular organisms,1,100
Ec-16_003580.1,cellular organisms,1,100
Ec-16_003590.3,Ochrophyta,5,100
Ec-16_003600.1,Phaeophyceae,7,100
Ec-16_003610.1,cellular organisms,1,100
Ec-16_003620.1,Eukaryota,2,55
Ec-16_003630.1,ALE clade,8,100
Ec-16_003640.1,PX clade,6,100
Ec-16_003650.1,Phaeophyceae,7,100
Ec-16_003660.1,cellular organisms,1,90
Ec-16_003670.2,Ectocarpus siliculosus,11,100
Ec-16_003680.1,Ectocarpus siliculosus,11,100
Ec-16_003690.1,cellular organisms,1,100
Ec-16_003700.1,cellular organisms,1,100
Ec-16_003710.2,cellular organisms,1,90
Ec-16_003720.1,Phaeophyceae,7,100
Ec-16_003730.1,Ectocarpus siliculosus,11,100
Ec-16_003740.1,Phaeophyceae,7,100
Ec-16_003750.1,cellular organisms,1,100
Ec-16_003760.1,cellular organisms,1,100
Ec-16_003770.1,cellular organisms,1,100
Ec-16_003780.1,cellular organisms,1,100
Ec-16_003790.1,cellular organisms,1,100
Ec-16_003800.1,cellular organisms,1,50
Ec-16_003820.1,cellular organisms,1,100
Ec-16_003830.3,cellular organisms,1,100
Ec-16_003840.1,PX clade,6,60
Ec-16_003850.1,cellular organisms,1,100
Ec-16_003860.1,Eukaryota,2,66
Ec-16_003870.1,Phaeophyceae,7,100
Ec-16_003880.1,Eukaryota,2,100
Ec-16_003890.1,cellular organisms,1,100
Ec-16_003910.1,Sar,3,62
Ec-16_003920.1,cellular organisms,1,100
Ec-16_003930.1,Phaeophyceae,7,100
Ec-16_003940.2,Ectocarpus siliculosus,11,100
