GeneID,subject_id,dN,dS,dNdS,DS,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw
Ec-16_001920.1,EsuBft575_8a-00001,0.0581,0.1382,0.4205,8,85922,531,618,64,6,23,541,8754,14,620,620,98,98,41,646,646,0,766,1979
Ec-16_001970.1,EsuBft575_5a-00001,0.03071,0.09107,0.3373,6,91644,340,371,23,1,8,351,9461,1,363,363,100,100,1,371,371,0,579,1493
Ec-16_002000.1,EsuBft575_3a-00001,0.03185,0.1408,0.2263,4,94932,281,296,10,2,5,283,9561,1,295,358,82,82,1,292,311,0,525,1351
Ec-16_002030.1,EsuBft89_3a-00001,0.01256,0.07617,0.1648,3,9698,546,563,16,1,1,553,9822,1,562,562,100,100,1,563,563,0,1108,2866
Ec-16_002040.1,EsuBft89_4a-00001,0.04719,0.1081,0.4365,8,87229,724,830,77,6,29,741,8928,6,827,827,99,99,1,809,809,0,1270,3286
Ec-16_002050.1,EsuBft89_5a-00001,0.02543,0.05407,0.4704,9,93642,324,346,18,1,4,330,9538,1,346,346,100,100,1,342,342,0,556,1433
Ec-16_002090.1,EsuBft89_8a-00001,0.03414,0.07798,0.4378,8,88946,692,778,67,7,19,706,9075,1,774,774,100,100,1,763,763,0,831,2147
Ec-16_002110.1,EsuBft89_9a-00001,0.05933,0.09189,0.6457,10,87835,491,559,66,2,2,509,9106,1,559,559,100,100,46,602,602,0,999,2583
Ec-16_002120.1,EsuBft89_10a-00001,0.004834,0.1175,0.04116,1,9893,370,374,4,0,0,374,100,55,428,428,87,87,1,374,374,0,751,1940
Ec-16_002130.1,EsuBft89_11a-00001,0.04205,0.1695,0.2481,4,92568,137,148,11,0,0,141,9527,1,148,291,68,51,1,148,300,1.39e-92,281,718
Ec-16_002140.1,EsuBft89_12a-00001,0.01945,0.1318,0.1476,2,85668,263,307,43,1,1,268,873,1,306,356,100,86,1,307,436,8.430000000000001e-153,441,1135
Ec-16_002150.1,EsuBft89_13a-00001,0.1583,0.5003,0.3164,6,99306,143,144,1,0,0,143,9931,91,234,309,47,47,11,154,267,1.24e-98,295,756
Ec-16_002160.1,EsuBft89_15a-00001,0.02248,0.1032,0.2178,4,95068,347,365,17,1,1,357,9781,1,365,365,100,100,1,364,364,0,660,1703
Ec-16_002190.1,EsuBft89_19a-00001,0.01552,0.1143,0.1358,2,96618,200,207,7,0,0,203,9807,1,207,207,100,100,1,207,207,3.8e-145,404,1038
Ec-16_002210.1,EsuBft1749_3a-00001,0.04572,0.1284,0.356,7,86842,1320,1520,170,15,30,1352,8895,144,1650,1650,95,91,361,1863,1863,0,1952,5056
Ec-16_002230.1,EsuBft1749_2a-00001,0.07009,0.1055,0.6642,10,82487,975,1182,151,10,56,1015,8587,1,1157,1183,98,98,1,1151,1154,0,1608,4163
Ec-16_002240.1,EsuBft108_9a-00001,0.02607,0.08879,0.2936,5,94688,410,433,23,0,0,421,9723,110,542,542,80,80,1,433,433,0,816,2108
Ec-16_002250.1,EsuBft108_14a-00001,0.03988,0.1195,0.3337,6,91705,398,434,35,1,1,408,9401,1,434,435,99,99,1,433,437,0,810,2093
Ec-16_002260.1,EsuBft108_15a-00001,0.01403,0.07861,0.1784,3,96964,511,527,16,0,0,515,9772,1,527,527,100,100,1,527,527,0,1044,2699
Ec-16_002270.1,EsuBft108_16a-00001,0.03086,0.106,0.2911,5,91111,246,270,16,2,8,253,937,1,269,269,100,100,1,263,263,9.86e-177,491,1265
Ec-16_002320.1,EsuBft1297_11a-00001,0.07604,0.1386,0.5485,9,98712,1073,1087,13,1,1,1075,989,72,1158,1275,85,85,427,1512,1626,0,2188,5670
Ec-16_002340.1,EsuBft108_22a-00001,0.02386,0.1667,0.1431,2,100,71,71,0,0,0,71,100,273,343,343,21,21,10,80,80,2.0900000000000003e-40,141,356
Ec-16_002360.2,EsuBft108_24a-00001,0.0475,0.1436,0.3307,6,77937,272,349,63,4,14,287,8223,105,447,447,77,77,52,392,617,2.64e-106,332,852
Ec-16_002380.2,EsuBft398_20a-00001,0.1186,0.2956,0.4013,7,78398,323,412,82,1,7,350,8495,9,413,430,94,94,7,418,560,0,556,1433
Ec-16_002390.1,EsuBft108_26a-00001,0.02699,0.1574,0.1714,3,69167,83,120,32,2,5,89,7417,19,136,136,87,87,230,346,346,8.3e-45,151,381
Ec-16_002420.1,EsuBft108_30a-00001,0.03013,0.08363,0.3602,7,90921,671,738,49,5,18,683,9255,1,736,736,100,100,1,722,722,0,1164,3012
Ec-16_002520.1,EsuBft422_4a-00001,0.03439,0.1084,0.3172,6,89791,730,813,62,5,21,747,9188,61,856,962,91,83,2,810,1028,0,1204,3116
Ec-16_002540.1,EsuBft422_5a-00001,0.01523,0.08979,0.1696,3,94814,585,617,21,2,11,594,9627,1,614,614,100,100,1,609,609,0,1185,3066
Ec-16_002560.1,EsuBft422_6a-00001,0.07236,0.145,0.499,9,93651,295,315,17,3,3,302,9587,6,320,348,91,91,24,335,403,0,557,1435
Ec-16_002610.1,EsuBft422_8a-00001,0.03552,0.1366,0.26,5,94301,513,544,18,2,13,522,9596,946,1477,1477,36,36,558,1100,1100,0,1013,2618
Ec-16_002620.1,EsuBft422_9a-00001,0.04421,0.1541,0.2868,5,82051,192,234,20,2,22,200,8547,8,237,255,90,90,65,280,290,5.1099999999999997e-101,300,768
Ec-16_002630.1,EsuBft422_12a-00001,0.07282,0.2157,0.3376,6,9256,311,336,24,1,1,313,9315,101,435,455,74,74,12,347,365,0,611,1576
Ec-16_002640.1,EsuBft422_13a-00001,0.04305,0.1137,0.3787,7,90842,367,404,34,1,3,379,9381,1,401,401,100,100,14,417,417,0,732,1889
Ec-16_002650.1,EsuBft1278_7a-00001,0.03321,0.1073,0.3095,6,89744,875,975,71,6,29,889,9118,78,1034,1050,91,91,7,970,971,0,1392,3602
Ec-16_002680.1,EsuBft1278_4a-00001,0.07241,0.1527,0.4743,9,80294,656,817,100,5,61,682,8348,33,788,788,96,96,23,839,839,0,1030,2664
Ec-16_002710.1,EsuBft1307_2a-00001,0.007819,0.08561,0.09134,1,98124,523,533,9,1,1,529,9925,1,532,532,100,100,1,533,533,0,1068,2761
Ec-16_002750.1,EsuBft61_3a-00001,0.03901,0.06504,0.5998,10,88344,144,163,16,1,3,150,9202,1,163,163,100,100,1,160,160,1.03e-66,204,520
Ec-16_002760.1,EsuBft61_4a-00001,0.03628,0.09621,0.3771,7,92126,234,254,18,2,2,238,937,1,253,253,100,100,1,253,253,8.539999999999999e-142,402,1033
Ec-16_002770.1,EsuBft61_6a-00001,0.01533,0.1811,0.08466,1,91544,249,272,13,2,10,253,9301,250,512,751,35,35,1,271,272,7.3300000000000005e-81,264,674
Ec-16_002800.1,EsuBft61_7a-00001,0.013,0.1305,0.09959,1,97222,105,108,3,0,0,105,9722,1,108,108,100,100,1876,1983,1983,4.21e-60,203,516
Ec-16_002850.1,EsuBft61_12a-00001,0.02057,0.08861,0.2321,4,96729,207,214,7,0,0,212,9907,1,214,220,97,97,1,214,306,3.4499999999999998e-152,429,1103
Ec-16_002870.1,EsuBft61_13a-00001,0.01317,0.1719,0.07661,1,87891,225,256,4,2,27,226,8828,332,572,573,42,42,1,244,259,3.8e-148,429,1102
Ec-16_002880.1,EsuBft61_15a-00001,0.05776,0.1193,0.484,9,68827,1062,1543,270,22,211,1139,7382,136,1549,2010,93,70,1,1461,2183,0,1615,4183
Ec-16_002890.1,EsuBft61_17a-00001,0.05929,0.1265,0.4686,9,8931,401,449,45,2,3,415,9243,1,449,702,64,64,1,446,467,0,720,1858
Ec-16_002940.1,EsuBft1612_5a-00001,0.0273,0.1159,0.2355,4,94375,302,320,16,2,2,308,9625,53,370,370,86,86,1,320,320,0,593,1530
Ec-16_003000.1,EsuBft1539_3a-00001,0.007684,0.06052,0.127,2,9837,181,184,3,0,0,183,9946,1,184,184,100,100,1,184,184,1.11e-126,358,919
Ec-16_003010.1,EsuBft1539_4a-00001,0.02914,0.07902,0.3688,7,94379,319,338,19,0,0,327,9675,1,338,338,100,100,1,338,338,0,633,1632
Ec-16_003020.1,EsuBft1539_5a-00001,0.03002,0.07708,0.3895,7,93927,232,247,15,0,0,240,9717,1,247,247,100,100,1,247,247,2.88e-161,451,1159
Ec-16_003110.1,EsuBft314_11a-00001,0.02696,0.155,0.1739,3,85981,368,428,26,4,34,381,8902,31,455,569,75,75,3,399,413,0,599,1545
Ec-16_003160.1,EsuBft314_7a-00001,0.08758,0.1477,0.5928,10,79755,260,326,44,2,22,273,8374,1,308,582,53,53,1,322,337,4.01e-165,478,1229
Ec-16_003180.1,EsuBft1689_3a-00001,0.04225,0.1419,0.2977,5,87449,216,247,28,2,3,221,8947,13,258,268,92,92,15,259,269,4.7100000000000004e-117,340,873
Ec-16_003190.1,EsuBft1689_4a-00001,0.05304,0.2323,0.2283,4,96654,260,269,9,0,0,263,9777,1,269,663,41,41,1,269,976,8.3e-135,422,1084
Ec-16_003210.1,EsuBft1689_5a-00001,0.01899,0.1237,0.1535,2,95902,234,244,9,1,1,237,9713,1,243,243,100,100,1,244,244,6.26e-169,470,1209
Ec-16_003240.1,EsuBft763_6a-00001,0.02477,0.1208,0.205,3,95833,184,192,8,0,0,187,974,1,192,194,99,99,1,192,194,1.14e-136,384,986
Ec-16_003250.1,EsuBft763_7a-00001,0.03503,0.09533,0.3675,7,90316,429,475,42,3,4,445,9368,1,474,474,100,100,1,472,472,0,758,1957
Ec-16_003260.1,EsuBft763_8a-00001,0.03782,0.1166,0.3245,6,90,144,160,15,1,1,148,925,1,159,159,100,100,1,160,160,3.99e-79,236,601
Ec-16_003280.1,EsuBft763_10a-00001,0.04084,0.1334,0.3061,6,90644,872,962,69,8,21,887,922,1,957,1003,95,95,6,951,962,0,1527,3954
Ec-16_003290.1,EsuBft763_11a-00001,0.004384,0.06034,0.07265,1,9902,202,204,2,0,0,203,9951,1,204,204,100,100,1,204,204,9.229999999999999e-146,408,1048
Ec-16_003310.1,EsuBft278_23a-00001,0.01061,0.09942,0.1067,2,96241,512,532,11,2,9,516,9699,45,576,576,92,92,1,523,523,0,1014,2621
Ec-16_003320.1,EsuBft278_22a-00001,0,0.05171,0,1,100,74,74,0,0,0,74,100,1,74,74,100,100,1,74,74,3.69e-48,151,381
Ec-16_003330.1,EsuBft278_21a-00001,0.03463,0.06921,0.5003,9,96512,166,172,6,0,0,170,9884,7,178,178,97,97,8,179,179,6.31e-118,335,860
Ec-16_003370.1,EsuBft278_18a-00001,0.01735,0.1136,0.1527,2,964,482,500,18,0,0,490,98,1,500,500,100,100,1,500,500,0,998,2580
Ec-16_003430.1,EsuBft278_13a-00001,0.02256,0.1161,0.1943,3,92606,263,284,18,3,3,267,9401,1,283,283,100,100,1,282,282,4.11e-169,473,1218
Ec-16_003440.1,EsuBft278_11a-00001,0.007285,0.09987,0.07294,1,98338,355,361,6,0,0,355,9834,1,361,361,100,100,1,361,361,0,721,1862
Ec-16_003450.1,EsuBft278_10a-00001,0.1123,0.2654,0.4232,8,9541,291,305,14,0,0,299,9803,1,305,353,86,86,1,305,381,0,612,1578
Ec-16_003470.1,EsuBft278_7a-00001,0.02674,0.0914,0.2925,5,9064,368,406,26,2,12,379,9335,1,396,396,100,100,1,404,404,0,741,1912
Ec-16_003490.1,EsuBft278_6a-00001,0.02194,0.1101,0.1994,3,75957,635,836,32,7,169,644,7703,577,1294,1294,55,55,26,810,810,0,1122,2903
Ec-16_003550.1,EsuBft605_12a-00001,0.0832,0.1281,0.6493,10,75235,401,533,77,12,55,423,7936,65,595,595,89,89,7,486,486,2.83e-163,479,1233
Ec-16_003580.1,EsuBft605_7a-00001,0.007029,0.09629,0.07299,1,98253,225,229,4,0,0,227,9913,1,229,229,100,100,1,229,229,2.27e-167,464,1195
Ec-16_003600.1,EsuBft605_5a-00001,0.01475,0.08487,0.1738,3,96578,254,263,8,1,1,259,9848,1,263,263,100,100,1,262,262,0,497,1280
Ec-16_003610.1,EsuBft605_4a-00001,0.02394,0.07346,0.326,6,94686,196,207,10,1,1,199,9614,1,206,206,100,100,1,207,207,8.18e-123,350,898
Ec-16_003620.1,EsuBft587_9a-00001,0.04926,0.1122,0.4391,8,82723,474,573,35,4,64,485,8464,687,1248,1271,44,44,1,520,530,0,714,1842
Ec-16_003630.1,EsuBft587_8a-00001,0.04701,0.1295,0.3631,7,95804,274,286,12,0,0,279,9755,802,1087,1109,26,26,807,1092,1748,1.93e-140,469,1207
Ec-16_003660.1,EsuBft587_5a-00001,0.07436,0.2155,0.345,6,56659,234,413,151,7,28,257,6223,61,455,497,86,79,17,419,491,7.259999999999999e-102,318,816
Ec-16_003690.1,EsuBft587_4a-00001,0.07052,0.1879,0.3754,7,92348,531,575,39,3,5,546,9496,48,619,643,89,89,154,726,747,0,984,2543
Ec-16_003700.1,EsuBft587_2a-00001,0.01222,0.1047,0.1167,2,97183,345,355,9,1,1,348,9803,34,387,387,91,91,1,355,355,0,707,1824
Ec-16_003720.1,EsuBft735_2a-00001,0.06853,0.2444,0.2804,5,8806,177,201,13,1,11,186,9254,194,394,437,76,46,111,300,567,6.59e-94,298,764
Ec-16_003750.1,EsuBft735_4a-00001,0.02692,0.08761,0.3073,6,90023,397,441,26,4,18,405,9184,48,488,488,90,90,1,423,423,0,659,1700
Ec-16_003760.1,EsuBft735_5a-00001,0.04799,0.2103,0.2281,4,95781,227,237,9,1,1,228,962,110,346,346,68,68,26,261,261,5.019999999999999e-162,457,1177
Ec-16_003780.1,EsuBft735_7a-00001,0.0267,0.1134,0.2355,4,92698,292,315,22,1,1,296,9397,1,315,315,100,100,1,314,314,0,562,1448
Ec-16_003800.1,EsuBft735_9a-00001,0.03499,0.1048,0.3338,6,91555,477,521,38,3,6,488,9367,1,519,519,100,100,1,517,517,0,834,2154
Ec-16_003820.1,EsuBft735_10a-00001,0.0322,0.08956,0.3596,7,85761,265,309,29,2,15,273,8835,1,303,403,75,75,1,300,301,1.21e-123,364,934
Ec-16_003850.1,EsuBft735_12a-00001,0.02651,0.09046,0.2931,5,902,405,449,36,3,8,411,9154,1,447,447,100,100,1,443,443,0,696,1797
Ec-16_003860.1,EsuBft1134_4a-00001,0.04713,0.09892,0.4765,9,88852,271,305,27,2,7,279,9148,337,634,634,47,47,4,308,308,2.8e-177,507,1305
Ec-16_003890.1,EsuBft1134_6a-00001,0.0508,0.1634,0.3108,6,89949,528,587,52,3,7,546,9302,1,584,1045,56,56,1,583,590,0,1036,2679
Ec-16_003950.1,EsuBft298_12a-00001,0.006513,0.0931,0.06996,1,97959,288,294,4,1,2,290,9864,1,292,292,100,100,1,294,294,0,581,1497
Ec-16_003980.1,EsuBft298_10a-00001,0.08209,0.1554,0.5283,9,8691,810,932,74,5,48,831,8916,52,960,984,92,92,118,1024,1166,0,1513,3916
Ec-16_003990.1,EsuBft298_8a-00001,0.03242,0.1144,0.2834,5,91162,1083,1188,90,4,15,1107,9318,27,1199,1199,98,98,1,1188,1188,0,1835,4753
Ec-16_004020.1,EsuBft298_6a-00001,0.0443,0.0886,0.5,9,88406,427,483,52,4,4,446,9234,1,480,480,100,100,1,482,482,0,659,1699
Ec-16_004030.1,EsuBft298_5a-00001,0.0312,0.05879,0.5307,9,9335,365,391,26,0,0,370,9463,1,391,391,100,100,1,391,391,0,677,1748
Ec-16_004040.1,EsuBft298_4a-00001,0.02222,0.2136,0.104,2,95276,121,127,6,0,0,121,9528,44,170,323,39,39,1,127,277,2.59e-62,204,518
Ec-16_004050.1,EsuBft298_3a-00001,0.02522,0.09781,0.2578,5,95223,299,314,15,0,0,308,9809,1,314,317,99,99,75,388,389,0,617,1590
Ec-16_004060.1,EsuBft298_2a-00001,0.09674,0.359,0.2695,5,98864,87,88,1,0,0,87,9886,185,272,557,30,16,205,292,320,1.74e-36,143,360
Ec-16_004100.1,EsuBft617_8a-00001,0.004865,0.1011,0.04814,1,98974,1061,1072,11,0,0,1067,9953,1,1072,1072,100,100,1,1072,1072,0,2182,5655
Ec-16_004110.1,EsuBft617_7a-00001,0.06432,0.1663,0.3867,7,79661,329,413,21,3,63,338,8184,1,367,404,91,91,1,396,427,0,622,1603
Ec-16_004120.1,EsuBft617_6a-00001,0.04339,0.1043,0.416,8,92148,399,433,34,0,0,406,9376,1,433,433,100,100,1,433,433,0,642,1656
Ec-16_004140.1,EsuBft617_5a-00001,0.04561,0.1202,0.3796,7,81206,458,564,41,4,65,468,8298,1100,1625,1625,32,32,21,557,557,0,892,2305
Ec-16_004220.1,EsuBft186_14a-00001,0.03601,0.09299,0.3873,7,90641,523,577,49,2,5,540,9359,1,577,628,92,92,25,596,638,0,949,2454
Ec-16_004240.1,EsuBft186_15a-00001,0.02045,0.1112,0.1839,3,9595,308,321,13,0,0,312,972,1,321,321,100,100,1,321,321,0,597,1538
Ec-16_004260.1,EsuBft186_16a-00001,0.008674,0.08545,0.1015,1,98391,367,373,6,0,0,370,992,1,373,375,99,99,36,408,410,0,753,1944
Ec-16_004270.1,EsuBft186_17a-00001,0.04589,0.08786,0.5223,9,91406,117,128,10,1,1,121,9453,1,128,128,100,100,1,127,127,6.44e-79,233,593
Ec-16_004280.1,EsuBft186_18a-00001,0.01714,0.07625,0.2248,4,96561,365,378,13,0,0,372,9841,1,378,378,100,100,1,378,378,0,733,1893
Ec-16_004290.1,EsuBft186_19a-00001,0.02398,0.09593,0.25,4,9484,386,407,20,1,1,393,9656,1,407,407,100,100,125,530,530,0,722,1863
Ec-16_004300.1,EsuBft186_20a-00001,0.05102,0.0736,0.6931,10,80833,388,480,45,2,47,406,8458,75,526,526,86,86,1,461,461,0,778,2010
Ec-16_004310.1,EsuBft1404_5a-00001,0.009549,0.0898,0.1063,2,92421,378,409,6,1,25,381,9315,1,384,534,100,72,1,409,696,0,780,2015
Ec-16_004320.1,EsuBft1404_6a-00001,0.01303,0.08617,0.1513,2,9726,71,73,2,0,0,72,9863,1,73,255,29,29,1,73,74,1.2299999999999999e-27,105,263
Ec-16_004350.1,EsuBft5371_2a-00001,0.01762,0.1583,0.1113,2,9863,72,73,1,0,0,72,9863,1,73,441,17,17,1,73,77,2.19e-43,151,382
Ec-16_004380.1,EsuBft1132_7a-00001,0.05708,0.1111,0.5138,9,84411,444,526,62,4,20,458,8707,93,615,615,85,85,1,509,509,0,728,1879
Ec-16_004400.1,EsuBft1554_8a-00001,0.0524,0.1035,0.5064,9,85402,626,733,66,4,41,643,8772,1,726,735,99,99,28,726,1128,0,1045,2703
Ec-16_004410.1,EsuBft1554_7a-00001,0.01549,0.0671,0.2309,4,96703,88,91,3,0,0,90,989,73,163,163,56,56,1,91,91,6.03e-57,177,450
Ec-16_004420.1,EsuBft1554_6a-00001,0.01899,0.08248,0.2302,4,88248,413,468,17,1,38,422,9017,1,430,439,98,98,1,468,477,0,828,2140
Ec-16_004440.1,EsuBft1554_3a-00001,0.05983,0.2757,0.217,4,93464,143,153,10,0,0,149,9739,107,259,273,56,56,2,154,216,1.61e-101,299,766
Ec-16_004470.1,EsuBft804_18a-00001,0.0174,0.1222,0.1424,2,9702,293,302,9,0,0,298,9868,1,302,304,99,99,1,302,393,0,600,1548
Ec-16_004480.3,EsuBft804_16a-00001,0.02732,0.1193,0.229,4,91628,197,215,12,1,6,204,9488,57,271,580,46,37,1,209,210,4.28e-132,389,998
Ec-16_004500.1,EsuBft804_12a-00001,0.02628,0.1193,0.2203,4,88462,299,338,28,2,11,309,9142,21,350,375,88,88,1,335,350,1.3700000000000002e-159,456,1173
Ec-16_004520.1,EsuBft804_11a-00001,0.01737,0.09819,0.1769,3,96296,156,162,6,0,0,158,9753,1,162,162,100,100,1,162,162,1.2600000000000002e-112,321,822
Ec-16_004530.1,EsuBft804_10a-00001,0.04561,0.09154,0.4982,9,90775,246,271,25,0,0,253,9336,1,271,271,100,100,1,271,271,2.9599999999999997e-147,417,1072
Ec-16_004540.1,EsuBft804_9a-00001,0.06619,0.1233,0.537,9,8325,497,597,49,5,51,512,8576,581,1127,1156,92,47,540,1135,1196,0,905,2339
Ec-16_004550.1,EsuBft804_8a-00001,0.03415,0.09194,0.3714,7,92842,428,461,33,0,0,438,9501,1,461,461,100,100,1,461,461,0,884,2283
Ec-16_004570.1,EsuBft804_6a-00001,0.04182,0.1428,0.293,5,94491,566,599,31,1,2,573,9566,1,597,632,94,94,1,599,651,0,1052,2720
Ec-16_004580.1,EsuBft804_5a-00001,0.0164,0.1102,0.1489,2,96919,346,357,10,1,1,349,9776,1,356,357,99,99,1,357,359,0,692,1787
Ec-16_004600.1,EsuBft1954_4a-00001,0.04454,0.1741,0.2558,4,8871,330,372,34,3,8,338,9086,1,366,366,100,100,1,370,370,0,554,1427
Ec-16_004620.1,EsuBft1954_3a-00001,0.03134,0.08013,0.3911,7,76163,131,172,39,1,2,137,7965,1,172,172,100,100,401,570,570,8.34e-64,210,534
Ec-16_004630.1,EsuBft1226_5a-00001,0.08975,0.1685,0.5327,9,83933,350,417,48,5,19,358,8585,1,416,422,99,99,1,399,763,0,595,1533
Ec-16_004640.1,EsuBft1226_2a-00001,0.02403,0.1027,0.2339,4,95178,454,477,23,0,0,464,9727,19,495,495,96,96,4,480,480,0,894,2309
Ec-16_004650.1,EsuBft2648_3a-00001,0.01425,0.03824,0.3726,7,97546,159,163,4,0,0,161,9877,1,163,163,100,100,1,163,163,2.98e-115,327,839
Ec-16_004670.1,EsuBft621_2a-00001,0.00746,0.1198,0.06227,1,9839,611,621,10,0,0,617,9936,1,621,621,100,100,1,621,621,0,1232,3187
Ec-16_004690.1,EsuBft621_3a-00001,0.03609,0.1193,0.3024,5,88538,448,506,40,5,18,461,9111,1,494,494,100,100,1,500,500,0,603,1555
Ec-16_004730.1,EsuBft621_6a-00001,0.02594,0.1069,0.2427,4,93443,171,183,11,1,1,175,9563,1,183,183,100,100,43,224,224,1.16e-120,344,883
Ec-16_004770.1,EsuBft466_3a-00001,0.01059,0.1107,0.09561,1,98123,366,373,7,0,0,370,992,1,373,375,99,99,1,373,375,0,746,1925
Ec-16_004780.1,EsuBft466_4a-00001,0.04615,0.1052,0.4386,8,81469,233,286,25,1,28,240,8392,5,262,262,98,98,30,315,315,2.7900000000000002e-164,462,1188
Ec-16_004810.1,EsuBft466_6a-00001,0.01269,0.06111,0.2077,3,97863,229,234,4,1,1,229,9786,26,259,259,90,90,1,233,233,2.56e-168,468,1205
Ec-16_004830.1,EsuBft466_8a-00001,0.04399,0.08339,0.5275,9,91339,116,127,11,0,0,119,937,115,241,241,53,53,1,127,127,6.02e-78,235,599
Ec-16_004840.1,EsuBft466_9a-00001,0.01102,0.06075,0.1814,3,9726,71,73,2,0,0,72,9863,1,73,73,100,100,1,73,73,3.05e-45,143,361
Ec-16_004860.1,EsuBft466_11a-00001,0,0.1442,0,1,100,122,122,0,0,0,122,100,1,122,122,100,100,1,122,122,9.500000000000001e-85,244,624
Ec-16_004880.1,EsuBft466_12a-00001,0.03491,0.1154,0.3026,5,93069,282,303,21,0,0,288,9505,1,303,303,100,100,1,303,303,0,543,1399
Ec-16_004890.1,EsuBft466_14a-00001,0.03036,0.07393,0.4106,8,91349,359,393,25,2,9,367,9338,337,727,727,54,54,1,386,386,0,654,1686
Ec-16_004910.1,EsuBft466_17a-00001,0.04285,0.1233,0.3475,6,89971,314,349,33,1,2,322,9226,11,357,357,97,97,1,349,349,0,539,1389
Ec-16_004930.1,EsuBft466_19a-00001,0.02011,0.08754,0.2297,4,99099,110,111,1,0,0,111,100,1,111,290,38,38,1,111,281,1.1399999999999999e-73,232,591
Ec-16_004950.2,EsuBft746_11a-00001,0.03062,0.08108,0.3777,7,94231,98,104,5,1,1,98,9423,1,104,141,74,74,1,103,541,4.3400000000000005e-56,187,476
Ec-16_005050.1,EsuBft650_12a-00001,0.02865,0.07018,0.4082,8,93681,341,364,21,1,2,345,9478,1,362,362,100,100,1,364,364,0,701,1810
Ec-16_005060.1,EsuBft608_2a-00001,0.02155,0.1029,0.2095,3,90555,930,1027,44,4,53,949,9241,1,989,1044,95,95,1,1012,1015,0,1853,4799
Ec-16_005080.1,EsuBft608_3a-00001,0.02196,0.08628,0.2545,4,96739,445,460,15,0,0,450,9783,340,799,799,58,58,12,471,471,0,882,2279
Ec-16_005110.1,EsuBft608_6a-00001,0.05422,0.1575,0.3443,6,86281,761,882,73,2,48,775,8787,148,1028,1201,73,73,31,865,887,0,1212,3136
Ec-16_005120.1,EsuBft608_7a-00001,0.05971,0.1699,0.3514,7,96868,464,479,14,1,1,466,9729,168,646,686,90,70,629,1106,1156,0,917,2371
Ec-16_005130.1,EsuBft608_8a-00001,0.01566,0.09681,0.1617,3,97044,394,406,12,0,0,400,9852,1,406,406,100,100,1,406,406,0,798,2060
Ec-16_005160.1,EsuBft529_8a-00001,0.0182,0.09511,0.1914,3,91725,1042,1136,42,2,52,1062,9349,1,1085,1087,99,99,1,1135,1137,0,2082,5395
Ec-16_005190.1,EsuBft529_5a-00001,0.007507,0.06028,0.1245,2,98361,240,244,4,0,0,243,9959,1,244,244,100,100,1,244,244,8.86e-178,492,1267
Ec-17_000010.1,EsuBft1037_9a-00001,0.04167,0.1325,0.3144,6,801,161,201,15,1,25,166,8259,1,176,176,100,100,1,201,201,6.84e-111,318,816
Ec-17_000020.1,EsuBft1037_7a-00001,0.05678,0.1585,0.3582,7,88395,358,405,43,2,4,370,9136,149,549,549,73,73,27,431,431,0,557,1436
Ec-17_000030.1,EsuBft1037_5a-00001,0.01679,0.09063,0.1853,3,96875,155,160,5,0,0,157,9812,1,160,160,100,100,1,160,160,1.1799999999999999e-110,315,808
Ec-17_000140.1,EsuBft873_9a-00001,0.0553,0.1152,0.4802,9,89391,455,509,49,2,5,470,9234,3,511,511,99,99,21,524,524,0,858,2218
Ec-17_000160.1,EsuBft873_7a-00001,0.03152,0.1213,0.2599,5,93907,262,279,17,0,0,266,9534,32,310,310,90,90,3,281,281,3.46e-158,447,1150
Ec-17_000170.1,EsuBft2350_4a-00001,0.005941,0.05712,0.104,2,97175,172,177,2,1,3,172,9718,37,210,210,83,83,1,177,177,8.13e-117,334,856
Ec-17_000180.1,EsuBft2350_3a-00001,0.03691,0.1269,0.2908,5,86214,444,515,52,8,19,452,8777,1,506,506,100,100,1,505,505,0,609,1571
Ec-17_000190.1,EsuBft2350_2a-00001,0.04063,0.09692,0.4192,8,9089,439,483,39,1,5,452,9358,32,514,514,94,94,5,482,482,0,797,2059
Ec-17_000270.1,EsuBft1804_5a-00001,0.03648,0.09531,0.3827,7,91577,424,463,35,2,4,434,9374,1,461,461,100,100,1,461,461,0,776,2003
Ec-17_000290.1,EsuBft1804_4a-00001,0.1581,0.3726,0.4243,8,97101,67,69,2,0,0,68,9855,1,69,92,75,75,353,421,440,2.2e-40,139,351
Ec-17_000320.1,EsuBft327_5a-00001,0.0102,0.0711,0.1435,2,97701,255,261,6,0,0,258,9885,1,261,261,100,100,33,293,293,1.64e-176,492,1266
Ec-17_000350.1,EsuBft327_13a-00001,0.0186,0.1262,0.1474,2,94872,296,312,12,2,4,298,9551,2,311,311,99,99,14,323,323,0,544,1401
Ec-17_000380.1,EsuBft1855_3a-00001,0.03112,0.1045,0.2977,5,91372,413,452,27,2,12,420,9292,1,443,443,100,100,126,574,574,0,753,1943
Ec-17_000480.1,EsuBft105_21a-00001,0.03083,0.08677,0.3553,7,92754,576,621,36,3,9,582,9372,1,618,618,100,100,1,615,615,0,1088,2815
Ec-17_000510.1,EsuBft105_18a-00001,0.01484,0.1393,0.1065,2,9653,779,807,25,2,3,787,9752,1,806,806,100,100,1,805,805,0,1579,4088
