Orthogroup	Fd_tasm	Fs_tasm	Laminaria-digitata_MALE_proteins	Saccorhiza-polyschides_MALE_proteins
OG0058477		ser_TRINITY_DN37602_c0_g1.p3		
OG0058478		ser_TRINITY_DN37605_c0_g1.p2		
OG0058479		ser_TRINITY_DN37605_c0_g2.p1		
OG0058480		ser_TRINITY_DN37605_c0_g2.p2		
OG0058481		ser_TRINITY_DN3760_c0_g2.p4		
OG0058482		ser_TRINITY_DN37610_c0_g1.p1		
OG0058483		ser_TRINITY_DN37610_c0_g1.p2		
OG0058484		ser_TRINITY_DN37616_c0_g2.p3		
OG0058485		ser_TRINITY_DN3762_c0_g1.p1		
OG0058486		ser_TRINITY_DN3762_c0_g1.p2		
OG0058487		ser_TRINITY_DN3762_c0_g1.p3		
OG0058488		ser_TRINITY_DN3762_c0_g1.p4		
OG0058489		ser_TRINITY_DN37630_c0_g1.p1		
OG0058490		ser_TRINITY_DN37632_c0_g1.p1		
OG0058491		ser_TRINITY_DN37635_c0_g2.p1		
OG0058492		ser_TRINITY_DN37637_c0_g1.p1		
OG0058493		ser_TRINITY_DN37639_c0_g1.p3		
OG0058494		ser_TRINITY_DN37643_c0_g5.p1		
OG0058495		ser_TRINITY_DN37644_c0_g1.p6		
OG0058496		ser_TRINITY_DN37646_c0_g1.p2		
OG0058497		ser_TRINITY_DN37657_c0_g1.p2		
OG0058498		ser_TRINITY_DN37659_c0_g1.p3		
OG0058499		ser_TRINITY_DN37663_c0_g1.p5		
OG0058500		ser_TRINITY_DN37665_c0_g1.p1		
OG0058501		ser_TRINITY_DN37666_c0_g1.p3		
OG0058502		ser_TRINITY_DN37673_c0_g1.p1		
OG0058503		ser_TRINITY_DN37673_c0_g1.p2		
OG0058504		ser_TRINITY_DN37673_c0_g1.p3		
OG0058505		ser_TRINITY_DN37675_c0_g1.p1		
OG0058506		ser_TRINITY_DN37678_c0_g2.p3		
OG0058507		ser_TRINITY_DN37679_c0_g1.p2		
OG0058508		ser_TRINITY_DN3767_c0_g1.p2		
OG0058509		ser_TRINITY_DN3767_c0_g1.p3		
OG0058510		ser_TRINITY_DN3767_c0_g1.p4		
OG0058511		ser_TRINITY_DN37682_c0_g1.p4		
OG0058512		ser_TRINITY_DN37684_c0_g1.p1		
OG0058513		ser_TRINITY_DN37698_c0_g1.p2		
OG0058514		ser_TRINITY_DN376_c0_g1.p1		
OG0058515		ser_TRINITY_DN37705_c1_g1.p1		
OG0058516		ser_TRINITY_DN37708_c0_g1.p1		
OG0058517		ser_TRINITY_DN37710_c1_g1.p1		
OG0058518		ser_TRINITY_DN37710_c1_g1.p2		
OG0058519		ser_TRINITY_DN37710_c1_g1.p3		
OG0058520		ser_TRINITY_DN37713_c0_g1.p2		
OG0058521		ser_TRINITY_DN37716_c0_g1.p1		
OG0058522		ser_TRINITY_DN37716_c0_g1.p2		
OG0058523		ser_TRINITY_DN37718_c0_g1.p1		
OG0058524		ser_TRINITY_DN37718_c0_g1.p2		
OG0058525		ser_TRINITY_DN37718_c0_g1.p3		
OG0058526		ser_TRINITY_DN37728_c0_g1.p1		
OG0058527		ser_TRINITY_DN3772_c1_g1.p2		
OG0058528		ser_TRINITY_DN37732_c0_g1.p1		
OG0058529		ser_TRINITY_DN37733_c0_g1.p2		
OG0058530		ser_TRINITY_DN37737_c0_g1.p2		
OG0058531		ser_TRINITY_DN37745_c0_g1.p1		
OG0058532		ser_TRINITY_DN37749_c0_g1.p1		
OG0058533		ser_TRINITY_DN37755_c0_g1.p2		
OG0058534		ser_TRINITY_DN37757_c1_g1.p1		
OG0058535		ser_TRINITY_DN37757_c1_g1.p2		
OG0058536		ser_TRINITY_DN37758_c0_g1.p3		
OG0058537		ser_TRINITY_DN37760_c0_g1.p1		
OG0058538		ser_TRINITY_DN37760_c0_g1.p2		
OG0058539		ser_TRINITY_DN37768_c0_g1.p1		
OG0058540		ser_TRINITY_DN37768_c0_g2.p2		
OG0058541		ser_TRINITY_DN37768_c0_g2.p3		
OG0058542		ser_TRINITY_DN37768_c0_g2.p4		
OG0058543		ser_TRINITY_DN37781_c0_g3.p1		
OG0058544		ser_TRINITY_DN37781_c0_g3.p2		
OG0058545		ser_TRINITY_DN37781_c0_g3.p3		
OG0058546		ser_TRINITY_DN37791_c0_g1.p2		
OG0058547		ser_TRINITY_DN37796_c0_g1.p3		
OG0058548		ser_TRINITY_DN377_c0_g1.p1		
OG0058549		ser_TRINITY_DN377_c0_g1.p2		
OG0058550		ser_TRINITY_DN377_c0_g1.p3		
OG0058551		ser_TRINITY_DN3781_c0_g1.p3		
OG0058552		ser_TRINITY_DN37834_c0_g2.p4		
OG0058553		ser_TRINITY_DN37838_c2_g1.p1		
OG0058554		ser_TRINITY_DN37848_c0_g2.p5		
OG0058555		ser_TRINITY_DN37853_c0_g1.p2		
OG0058556		ser_TRINITY_DN37853_c0_g1.p3		
OG0058557		ser_TRINITY_DN3785_c0_g1.p2		
OG0058558		ser_TRINITY_DN37867_c0_g2.p1		
OG0058559		ser_TRINITY_DN37873_c0_g2.p1		
OG0058560		ser_TRINITY_DN37873_c0_g2.p3		
OG0058561		ser_TRINITY_DN37877_c0_g1.p3		
OG0058562		ser_TRINITY_DN37883_c0_g1.p1		
OG0058563		ser_TRINITY_DN3788_c0_g1.p5		
OG0058564		ser_TRINITY_DN37895_c1_g1.p1		
OG0058565		ser_TRINITY_DN37896_c0_g1.p2		
OG0058566		ser_TRINITY_DN37901_c0_g1.p2		
OG0058567		ser_TRINITY_DN37904_c0_g2.p1		
OG0058568		ser_TRINITY_DN37908_c0_g1.p1		
OG0058569		ser_TRINITY_DN3790_c0_g1.p2		
OG0058570		ser_TRINITY_DN3790_c0_g1.p3		
OG0058571		ser_TRINITY_DN3790_c0_g1.p4		
OG0058572		ser_TRINITY_DN3790_c0_g1.p5		
OG0058573		ser_TRINITY_DN37912_c0_g2.p2		
OG0058574		ser_TRINITY_DN3791_c0_g1.p3		
OG0058575		ser_TRINITY_DN37920_c0_g1.p2		
OG0058576		ser_TRINITY_DN37923_c0_g1.p2		
OG0058577		ser_TRINITY_DN37923_c0_g1.p3		
OG0058578		ser_TRINITY_DN37923_c0_g1.p4		
OG0058579		ser_TRINITY_DN37934_c0_g1.p1		
OG0058580		ser_TRINITY_DN37934_c0_g1.p2		
OG0058581		ser_TRINITY_DN37936_c0_g1.p1		
OG0058582		ser_TRINITY_DN3793_c1_g1.p1		
OG0058583		ser_TRINITY_DN3793_c1_g1.p2		
OG0058584		ser_TRINITY_DN3793_c1_g1.p3		
OG0058585		ser_TRINITY_DN37944_c0_g1.p3		
OG0058586		ser_TRINITY_DN37947_c0_g1.p2		
OG0058587		ser_TRINITY_DN37969_c0_g1.p1		
OG0058588		ser_TRINITY_DN37970_c0_g1.p3		
OG0058589		ser_TRINITY_DN3797_c0_g1.p1		
OG0058590		ser_TRINITY_DN3797_c0_g1.p2		
OG0058591		ser_TRINITY_DN3797_c0_g1.p3		
OG0058592		ser_TRINITY_DN3797_c0_g3.p1		
OG0058593		ser_TRINITY_DN3797_c0_g3.p2		
OG0058594		ser_TRINITY_DN3797_c0_g3.p3		
OG0058595		ser_TRINITY_DN37980_c0_g1.p1		
OG0058596		ser_TRINITY_DN37982_c0_g1.p1		
OG0058597		ser_TRINITY_DN37982_c0_g1.p2		
OG0058598		ser_TRINITY_DN37982_c0_g1.p3		
OG0058599		ser_TRINITY_DN37988_c0_g1.p1		
OG0058600		ser_TRINITY_DN37988_c0_g1.p2		
OG0058601		ser_TRINITY_DN37998_c0_g1.p2		
OG0058602		ser_TRINITY_DN37998_c0_g1.p3		
OG0058603		ser_TRINITY_DN37998_c0_g1.p4		
OG0058604		ser_TRINITY_DN37999_c0_g1.p2		
OG0058605		ser_TRINITY_DN37999_c0_g1.p3		
OG0058606		ser_TRINITY_DN37999_c0_g2.p1		
OG0058607		ser_TRINITY_DN379_c0_g1.p1		
OG0058608		ser_TRINITY_DN379_c0_g1.p2		
OG0058609		ser_TRINITY_DN379_c0_g2.p2		
OG0058610		ser_TRINITY_DN37_c0_g1.p1		
OG0058611		ser_TRINITY_DN37_c0_g1.p2		
OG0058612		ser_TRINITY_DN37_c0_g1.p3		
OG0058613		ser_TRINITY_DN37_c0_g1.p4		
OG0058614		ser_TRINITY_DN38004_c0_g1.p2		
OG0058615		ser_TRINITY_DN38004_c0_g1.p3		
OG0058616		ser_TRINITY_DN38015_c0_g1.p1		
OG0058617		ser_TRINITY_DN38063_c0_g1.p2		
OG0058618		ser_TRINITY_DN38063_c0_g1.p3		
OG0058619		ser_TRINITY_DN3806_c0_g1.p1		
OG0058620		ser_TRINITY_DN3806_c0_g1.p2		
OG0058621		ser_TRINITY_DN38081_c0_g1.p1		
OG0058622		ser_TRINITY_DN38082_c0_g1.p2		
OG0058623		ser_TRINITY_DN38082_c0_g1.p6		
OG0058624		ser_TRINITY_DN38082_c0_g1.p7		
OG0058625		ser_TRINITY_DN3808_c1_g1.p2		
OG0058626		ser_TRINITY_DN38115_c0_g1.p1		
OG0058627		ser_TRINITY_DN38116_c0_g1.p1		
OG0058628		ser_TRINITY_DN38116_c0_g1.p2		
OG0058629		ser_TRINITY_DN3811_c0_g1.p2		
OG0058630		ser_TRINITY_DN38129_c0_g1.p3		
OG0058631		ser_TRINITY_DN3812_c0_g2.p2		
OG0058632		ser_TRINITY_DN3812_c2_g1.p1		
OG0058633		ser_TRINITY_DN38137_c0_g1.p2		
OG0058634		ser_TRINITY_DN38139_c0_g1.p2		
OG0058635		ser_TRINITY_DN38145_c0_g1.p1		
OG0058636		ser_TRINITY_DN38145_c0_g1.p2		
OG0058637		ser_TRINITY_DN3814_c1_g2.p2		
OG0058638		ser_TRINITY_DN38161_c0_g1.p2		
OG0058639		ser_TRINITY_DN38161_c0_g2.p1		
OG0058640		ser_TRINITY_DN38162_c0_g1.p1		
OG0058641		ser_TRINITY_DN38162_c0_g1.p2		
OG0058642		ser_TRINITY_DN38164_c0_g1.p1		
OG0058643		ser_TRINITY_DN38164_c0_g1.p2		
OG0058644		ser_TRINITY_DN38164_c0_g1.p3		
OG0058645		ser_TRINITY_DN38164_c0_g1.p4		
OG0058646		ser_TRINITY_DN38164_c0_g2.p1		
OG0058647		ser_TRINITY_DN38164_c0_g2.p2		
OG0058648		ser_TRINITY_DN38168_c0_g2.p2		
OG0058649		ser_TRINITY_DN38180_c0_g2.p1		
OG0058650		ser_TRINITY_DN38187_c0_g1.p1		
OG0058651		ser_TRINITY_DN38189_c0_g1.p1		
OG0058652		ser_TRINITY_DN38189_c0_g1.p2		
OG0058653		ser_TRINITY_DN3818_c0_g4.p3		
OG0058654		ser_TRINITY_DN38197_c0_g1.p1		
OG0058655		ser_TRINITY_DN38197_c0_g1.p2		
OG0058656		ser_TRINITY_DN3819_c0_g2.p1		
OG0058657		ser_TRINITY_DN3819_c0_g2.p3		
OG0058658		ser_TRINITY_DN3822_c0_g1.p3		
OG0058659		ser_TRINITY_DN3822_c0_g1.p6		
OG0058660		ser_TRINITY_DN3822_c0_g1.p7		
OG0058661		ser_TRINITY_DN3822_c0_g1.p8		
OG0058662		ser_TRINITY_DN3822_c0_g2.p2		
OG0058663		ser_TRINITY_DN3822_c0_g4.p16		
OG0058664		ser_TRINITY_DN3822_c0_g4.p17		
OG0058665		ser_TRINITY_DN3822_c1_g1.p2		
OG0058666		ser_TRINITY_DN3822_c1_g2.p2		
OG0058667		ser_TRINITY_DN3822_c5_g1.p1		
OG0058668		ser_TRINITY_DN38243_c0_g1.p1		
OG0058669		ser_TRINITY_DN38243_c0_g1.p3		
OG0058670		ser_TRINITY_DN38243_c0_g1.p4		
OG0058671		ser_TRINITY_DN38251_c0_g1.p3		
OG0058672		ser_TRINITY_DN38252_c0_g1.p5		
OG0058673		ser_TRINITY_DN38252_c0_g1.p6		
OG0058674		ser_TRINITY_DN38252_c0_g1.p7		
OG0058675		ser_TRINITY_DN38252_c0_g1.p9		
OG0058676		ser_TRINITY_DN38252_c0_g1.p11		
OG0058677		ser_TRINITY_DN38252_c0_g1.p12		
OG0058678		ser_TRINITY_DN38252_c0_g1.p14		
OG0058679		ser_TRINITY_DN38252_c0_g1.p15		
OG0058680		ser_TRINITY_DN38252_c0_g1.p16		
OG0058681		ser_TRINITY_DN38252_c2_g1.p1		
OG0058682		ser_TRINITY_DN38265_c0_g1.p2		
OG0058683		ser_TRINITY_DN38265_c0_g1.p3		
OG0058684		ser_TRINITY_DN3827_c0_g2.p2		
OG0058685		ser_TRINITY_DN3827_c0_g2.p3		
OG0058686		ser_TRINITY_DN3827_c0_g2.p4		
OG0058687		ser_TRINITY_DN38285_c0_g1.p1		
OG0058688		ser_TRINITY_DN38287_c0_g1.p2		
OG0058689		ser_TRINITY_DN3828_c0_g2.p2		
OG0058690		ser_TRINITY_DN3829_c0_g1.p2		
OG0058691		ser_TRINITY_DN3830_c0_g1.p2		
OG0058692		ser_TRINITY_DN3830_c0_g1.p3		
OG0058693		ser_TRINITY_DN3830_c0_g1.p4		
OG0058694		ser_TRINITY_DN38319_c0_g1.p1		
OG0058695		ser_TRINITY_DN38319_c0_g1.p2		
OG0058696		ser_TRINITY_DN38319_c0_g1.p3		
OG0058697		ser_TRINITY_DN3831_c0_g1.p3		
OG0058698		ser_TRINITY_DN3831_c0_g1.p4		
OG0058699		ser_TRINITY_DN3831_c0_g1.p6		
OG0058700		ser_TRINITY_DN38323_c0_g1.p1		
OG0058701		ser_TRINITY_DN38323_c0_g1.p2		
OG0058702		ser_TRINITY_DN38323_c0_g1.p3		
OG0058703		ser_TRINITY_DN38330_c0_g1.p1		
OG0058704		ser_TRINITY_DN38340_c0_g1.p1		
OG0058705		ser_TRINITY_DN38340_c0_g1.p2		
OG0058706		ser_TRINITY_DN38349_c0_g1.p1		
OG0058707		ser_TRINITY_DN38360_c0_g1.p2		
OG0058708		ser_TRINITY_DN38360_c0_g1.p4		
OG0058709		ser_TRINITY_DN38366_c0_g1.p1		
OG0058710		ser_TRINITY_DN38366_c0_g1.p3		
OG0058711		ser_TRINITY_DN3836_c0_g1.p1		
OG0058712		ser_TRINITY_DN38370_c0_g1.p1		
OG0058713		ser_TRINITY_DN38371_c0_g2.p4		
OG0058714		ser_TRINITY_DN3837_c0_g1.p4		
OG0058715		ser_TRINITY_DN3837_c0_g1.p5		
OG0058716		ser_TRINITY_DN38381_c0_g1.p2		
OG0058717		ser_TRINITY_DN38381_c0_g1.p3		
OG0058718		ser_TRINITY_DN38385_c0_g1.p1		
OG0058719		ser_TRINITY_DN3839_c2_g1.p1		
OG0058720		ser_TRINITY_DN383_c0_g1.p3		
OG0058721		ser_TRINITY_DN38409_c0_g1.p3		
OG0058722		ser_TRINITY_DN38410_c0_g2.p2		
OG0058723		ser_TRINITY_DN38416_c0_g1.p2		
OG0058724		ser_TRINITY_DN38418_c0_g1.p2		
OG0058725		ser_TRINITY_DN38434_c0_g1.p1		
OG0058726		ser_TRINITY_DN38449_c0_g1.p1		
OG0058727		ser_TRINITY_DN38449_c0_g1.p2		
OG0058728		ser_TRINITY_DN38453_c0_g3.p1		
OG0058729		ser_TRINITY_DN3845_c0_g1.p2		
OG0058730		ser_TRINITY_DN38464_c0_g1.p2		
OG0058731		ser_TRINITY_DN3846_c0_g2.p2		
OG0058732		ser_TRINITY_DN3846_c0_g3.p5		
OG0058733		ser_TRINITY_DN3846_c0_g4.p3		
OG0058734		ser_TRINITY_DN3846_c0_g4.p5		
OG0058735		ser_TRINITY_DN3846_c0_g4.p6		
OG0058736		ser_TRINITY_DN3846_c0_g4.p8		
OG0058737		ser_TRINITY_DN3846_c0_g4.p9		
OG0058738		ser_TRINITY_DN38477_c0_g1.p1		
OG0058739		ser_TRINITY_DN38488_c0_g1.p2		
OG0058740		ser_TRINITY_DN3848_c0_g2.p3		
OG0058741		ser_TRINITY_DN3848_c0_g3.p1		
OG0058742		ser_TRINITY_DN38495_c0_g1.p1		
OG0058743		ser_TRINITY_DN38495_c0_g1.p2		
OG0058744		ser_TRINITY_DN384_c0_g2.p3		
OG0058745		ser_TRINITY_DN3850_c0_g2.p1		
OG0058746		ser_TRINITY_DN38514_c0_g1.p1		
OG0058747		ser_TRINITY_DN38514_c0_g1.p2		
OG0058748		ser_TRINITY_DN38514_c0_g1.p3		
OG0058749		ser_TRINITY_DN38514_c0_g1.p4		
OG0058750		ser_TRINITY_DN38514_c0_g1.p5		
OG0058751		ser_TRINITY_DN38524_c0_g1.p1		
OG0058752		ser_TRINITY_DN38524_c0_g1.p2		
OG0058753		ser_TRINITY_DN38558_c0_g1.p1		
OG0058754		ser_TRINITY_DN38558_c0_g1.p2		
OG0058755		ser_TRINITY_DN3856_c0_g1.p1		
OG0058756		ser_TRINITY_DN3856_c0_g1.p3		
OG0058757		ser_TRINITY_DN38571_c0_g1.p1		
OG0058758		ser_TRINITY_DN38571_c0_g1.p2		
OG0058759		ser_TRINITY_DN38585_c0_g1.p2		
OG0058760		ser_TRINITY_DN385_c0_g1.p2		
OG0058761		ser_TRINITY_DN38618_c0_g1.p2		
OG0058762		ser_TRINITY_DN38618_c0_g1.p3		
OG0058763		ser_TRINITY_DN38624_c0_g1.p2		
OG0058764		ser_TRINITY_DN38624_c0_g1.p3		
OG0058765		ser_TRINITY_DN3863_c0_g1.p3		
OG0058766		ser_TRINITY_DN3863_c0_g3.p2		
OG0058767		ser_TRINITY_DN3863_c0_g3.p3		
OG0058768		ser_TRINITY_DN3863_c0_g3.p4		
OG0058769		ser_TRINITY_DN38644_c0_g1.p3		
OG0058770		ser_TRINITY_DN38648_c0_g1.p1		
OG0058771		ser_TRINITY_DN38651_c1_g2.p2		
OG0058772		ser_TRINITY_DN38651_c1_g2.p3		
OG0058773		ser_TRINITY_DN38651_c1_g2.p4		
OG0058774		ser_TRINITY_DN38657_c0_g1.p2		
OG0058775		ser_TRINITY_DN38666_c0_g1.p2		
OG0058776		ser_TRINITY_DN38666_c0_g1.p3		
OG0058777		ser_TRINITY_DN38666_c0_g1.p5		
OG0058778		ser_TRINITY_DN386_c0_g1.p2		
OG0058779		ser_TRINITY_DN38703_c0_g1.p1		
OG0058780		ser_TRINITY_DN3873_c0_g1.p2		
OG0058781		ser_TRINITY_DN3873_c0_g1.p4		
OG0058782		ser_TRINITY_DN38746_c0_g1.p1		
OG0058783		ser_TRINITY_DN3874_c0_g1.p2		
OG0058784		ser_TRINITY_DN38757_c2_g1.p1		
OG0058785		ser_TRINITY_DN38758_c0_g1.p2		
OG0058786		ser_TRINITY_DN38763_c0_g1.p1		
OG0058787		ser_TRINITY_DN38764_c0_g1.p1		
OG0058788		ser_TRINITY_DN3877_c0_g1.p1		
OG0058789		ser_TRINITY_DN3877_c0_g1.p2		
OG0058790		ser_TRINITY_DN3877_c0_g1.p3		
OG0058791		ser_TRINITY_DN38797_c0_g2.p1		
OG0058792		ser_TRINITY_DN38797_c0_g2.p2		
OG0058793		ser_TRINITY_DN38797_c0_g2.p3		
OG0058794		ser_TRINITY_DN38797_c0_g2.p4		
OG0058795		ser_TRINITY_DN3879_c0_g1.p2		
OG0058796		ser_TRINITY_DN3879_c0_g1.p3		
OG0058797		ser_TRINITY_DN38800_c0_g2.p2		
OG0058798		ser_TRINITY_DN38804_c1_g1.p1		
OG0058799		ser_TRINITY_DN38817_c0_g1.p2		
OG0058800		ser_TRINITY_DN3884_c0_g1.p2		
OG0058801		ser_TRINITY_DN38857_c0_g1.p1		
OG0058802		ser_TRINITY_DN38878_c0_g1.p2		
OG0058803		ser_TRINITY_DN38878_c0_g1.p3		
OG0058804		ser_TRINITY_DN38889_c0_g1.p2		
OG0058805		ser_TRINITY_DN38889_c0_g1.p3		
OG0058806		ser_TRINITY_DN3888_c0_g1.p1		
OG0058807		ser_TRINITY_DN388_c0_g1.p1		
OG0058808		ser_TRINITY_DN388_c0_g1.p2		
OG0058809		ser_TRINITY_DN38912_c0_g1.p2		
OG0058810		ser_TRINITY_DN38912_c0_g1.p3		
OG0058811		ser_TRINITY_DN3892_c0_g3.p2		
OG0058812		ser_TRINITY_DN3892_c0_g4.p4		
OG0058813		ser_TRINITY_DN3892_c9_g3.p2		
OG0058814		ser_TRINITY_DN38932_c0_g1.p1		
OG0058815		ser_TRINITY_DN38936_c0_g1.p1		
OG0058816		ser_TRINITY_DN38941_c0_g1.p2		
OG0058817		ser_TRINITY_DN38941_c0_g1.p3		
OG0058818		ser_TRINITY_DN38944_c0_g3.p1		
OG0058819		ser_TRINITY_DN38949_c0_g1.p3		
OG0058820		ser_TRINITY_DN38961_c0_g1.p2		
OG0058821		ser_TRINITY_DN3896_c0_g1.p4		
OG0058822		ser_TRINITY_DN3898_c0_g1.p2		
OG0058823		ser_TRINITY_DN3898_c0_g1.p5		
OG0058824		ser_TRINITY_DN38992_c0_g2.p2		
OG0058825		ser_TRINITY_DN38997_c0_g1.p1		
OG0058826		ser_TRINITY_DN39002_c0_g1.p3		
OG0058827		ser_TRINITY_DN39004_c0_g2.p2		
OG0058828		ser_TRINITY_DN39009_c0_g1.p2		
OG0058829		ser_TRINITY_DN3900_c0_g1.p2		
OG0058830		ser_TRINITY_DN39017_c0_g2.p4		
OG0058831		ser_TRINITY_DN39017_c0_g2.p5		
OG0058832		ser_TRINITY_DN39017_c0_g2.p6		
OG0058833		ser_TRINITY_DN3902_c1_g1.p1		
OG0058834		ser_TRINITY_DN39038_c1_g1.p1		
OG0058835		ser_TRINITY_DN39038_c1_g1.p2		
OG0058836		ser_TRINITY_DN3903_c0_g1.p2		
OG0058837		ser_TRINITY_DN3903_c0_g1.p3		
OG0058838		ser_TRINITY_DN3903_c0_g1.p4		
OG0058839		ser_TRINITY_DN39051_c0_g1.p2		
OG0058840		ser_TRINITY_DN39051_c0_g1.p3		
OG0058841		ser_TRINITY_DN39051_c0_g1.p4		
OG0058842		ser_TRINITY_DN39054_c0_g1.p1		
OG0058843		ser_TRINITY_DN3905_c0_g1.p2		
OG0058844		ser_TRINITY_DN39062_c0_g2.p1		
OG0058845		ser_TRINITY_DN39070_c0_g1.p3		
OG0058846		ser_TRINITY_DN39077_c0_g1.p1		
OG0058847		ser_TRINITY_DN39077_c0_g1.p2		
OG0058848		ser_TRINITY_DN39084_c0_g1.p2		
OG0058849		ser_TRINITY_DN39084_c0_g1.p3		
OG0058850		ser_TRINITY_DN39084_c1_g1.p1		
OG0058851		ser_TRINITY_DN39084_c1_g1.p2		
OG0058852		ser_TRINITY_DN39105_c0_g1.p1		
OG0058853		ser_TRINITY_DN39116_c0_g2.p3		
OG0058854		ser_TRINITY_DN39117_c0_g1.p2		
OG0058855		ser_TRINITY_DN39117_c0_g1.p4		
OG0058856		ser_TRINITY_DN39117_c0_g1.p5		
OG0058857		ser_TRINITY_DN39117_c0_g1.p6		
OG0058858		ser_TRINITY_DN39117_c0_g1.p7		
OG0058859		ser_TRINITY_DN39121_c0_g1.p1		
OG0058860		ser_TRINITY_DN39124_c0_g1.p1		
OG0058861		ser_TRINITY_DN39124_c0_g1.p2		
OG0058862		ser_TRINITY_DN39124_c0_g1.p3		
OG0058863		ser_TRINITY_DN39128_c0_g1.p2		
OG0058864		ser_TRINITY_DN39129_c0_g3.p3		
OG0058865		ser_TRINITY_DN3912_c0_g1.p2		
OG0058866		ser_TRINITY_DN39137_c0_g2.p2		
OG0058867		ser_TRINITY_DN3913_c0_g1.p1		
OG0058868		ser_TRINITY_DN39141_c0_g1.p2		
OG0058869		ser_TRINITY_DN39141_c0_g1.p3		
OG0058870		ser_TRINITY_DN39147_c0_g1.p1		
OG0058871		ser_TRINITY_DN39149_c0_g1.p2		
OG0058872		ser_TRINITY_DN39155_c0_g1.p2		
OG0058873		ser_TRINITY_DN39156_c0_g2.p1		
OG0058874		ser_TRINITY_DN39157_c0_g1.p3		
OG0058875		ser_TRINITY_DN39158_c0_g2.p1		
OG0058876		ser_TRINITY_DN39158_c0_g2.p2		
OG0058877		ser_TRINITY_DN39158_c0_g2.p3		
OG0058878		ser_TRINITY_DN39159_c0_g1.p1		
OG0058879		ser_TRINITY_DN39159_c0_g1.p2		
OG0058880		ser_TRINITY_DN3915_c0_g2.p1		
OG0058881		ser_TRINITY_DN39162_c0_g1.p1		
OG0058882		ser_TRINITY_DN39167_c0_g3.p1		
OG0058883		ser_TRINITY_DN39169_c0_g1.p1		
OG0058884		ser_TRINITY_DN39169_c0_g1.p2		
OG0058885		ser_TRINITY_DN39185_c0_g1.p4		
OG0058886		ser_TRINITY_DN39187_c0_g1.p4		
OG0058887		ser_TRINITY_DN39187_c0_g1.p5		
OG0058888		ser_TRINITY_DN39189_c0_g1.p2		
OG0058889		ser_TRINITY_DN39194_c0_g1.p2		
OG0058890		ser_TRINITY_DN391_c0_g3.p3		
OG0058891		ser_TRINITY_DN391_c0_g5.p2		
OG0058892		ser_TRINITY_DN391_c0_g5.p5		
OG0058893		ser_TRINITY_DN39200_c0_g1.p2		
OG0058894		ser_TRINITY_DN39200_c0_g1.p3		
OG0058895		ser_TRINITY_DN39202_c0_g3.p2		
OG0058896		ser_TRINITY_DN3920_c0_g2.p2		
OG0058897		ser_TRINITY_DN3920_c0_g2.p3		
OG0058898		ser_TRINITY_DN39217_c0_g1.p1		
OG0058899		ser_TRINITY_DN3922_c0_g1.p3		
OG0058900		ser_TRINITY_DN3922_c0_g4.p2		
OG0058901		ser_TRINITY_DN39231_c0_g1.p1		
OG0058902		ser_TRINITY_DN39231_c0_g1.p2		
OG0058903		ser_TRINITY_DN39231_c0_g1.p3		
OG0058904		ser_TRINITY_DN39233_c0_g2.p1		
OG0058905		ser_TRINITY_DN39233_c0_g2.p2		
OG0058906		ser_TRINITY_DN39233_c1_g1.p2		
OG0058907		ser_TRINITY_DN39235_c0_g1.p1		
OG0058908		ser_TRINITY_DN39235_c0_g1.p2		
OG0058909		ser_TRINITY_DN39238_c0_g1.p1		
OG0058910		ser_TRINITY_DN3924_c0_g1.p2		
OG0058911		ser_TRINITY_DN3924_c0_g4.p3		
OG0058912		ser_TRINITY_DN3926_c0_g1.p3		
OG0058913		ser_TRINITY_DN39275_c0_g1.p1		
OG0058914		ser_TRINITY_DN39275_c0_g1.p2		
OG0058915		ser_TRINITY_DN3927_c0_g1.p1		
OG0058916		ser_TRINITY_DN39285_c0_g1.p1		
OG0058917		ser_TRINITY_DN39288_c0_g1.p1		
OG0058918		ser_TRINITY_DN39288_c0_g1.p2		
OG0058919		ser_TRINITY_DN39292_c0_g1.p2		
OG0058920		ser_TRINITY_DN39292_c0_g1.p3		
OG0058921		ser_TRINITY_DN39296_c0_g1.p2		
OG0058922		ser_TRINITY_DN39297_c0_g1.p2		
OG0058923		ser_TRINITY_DN3929_c0_g1.p2		
OG0058924		ser_TRINITY_DN392_c0_g1.p2		
OG0058925		ser_TRINITY_DN392_c0_g2.p2		
OG0058926		ser_TRINITY_DN392_c0_g3.p1		
OG0058927		ser_TRINITY_DN392_c0_g3.p2		
OG0058928		ser_TRINITY_DN39305_c0_g1.p2		
OG0058929		ser_TRINITY_DN39337_c0_g1.p1		
OG0058930		ser_TRINITY_DN39338_c0_g1.p1		
OG0058931		ser_TRINITY_DN39345_c0_g1.p1		
OG0058932		ser_TRINITY_DN39345_c0_g1.p2		
OG0058933		ser_TRINITY_DN39345_c0_g1.p3		
OG0058934		ser_TRINITY_DN39345_c0_g1.p4		
OG0058935		ser_TRINITY_DN39345_c0_g1.p5		
OG0058936		ser_TRINITY_DN39346_c0_g3.p1		
OG0058937		ser_TRINITY_DN39346_c0_g3.p2		
OG0058938		ser_TRINITY_DN39346_c0_g4.p2		
OG0058939		ser_TRINITY_DN39347_c0_g2.p3		
OG0058940		ser_TRINITY_DN39349_c0_g1.p2		
OG0058941		ser_TRINITY_DN3935_c0_g1.p1		
